title,author,pub
"Afghan commander AAR book.  Publication:  New York : U.S. Army's Center for the Advancement of Leader Development and Organizational Learning, 2004   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Afghan commander AAR book.  Publication:  New York : U.S. Army's Center for the Advancement of Leader Development and Organizational Learning, 2004   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York : U.S. Army's Center for the Advancement of Leader Development and Organizational Learning, 2004"
"Reminiscences of Zaher Wahab : oral history, 2002.","Wahab, Zaher, interviewee.; Graves, Nicolette,","2002  In:  September 11, 2001 oral history narrative and memory project."
Fighting season : tales of a British officer in Afghanistan /,"Graham, Lee.","London Duckworth Overlook,  2013, 2012"
Dudes of war /,"Tupper, Benjamin, 1969-; Tupper, Benjamin,","Rhinebeck, N.Y : Epigraph Books, 2010"
Afghanistan declassified a guide to America's longest war /,"Williams, Brian Glyn. Auteur.","Philadelphia, Pa. : University of Pennsylvania Press,  2012, 2012"
The war I always wanted : the illusion of glory and the reality of war : a screaming eagle in Afghanistan and Iraq /,"Friedman, Brandon.","St. Paul, MN : MBI, 2007"
The War I always wanted : the Illusion of Glory and the Reality of War /,"Friedman, Brandon, 1978-","St. Paul, Minn : MBI ; Enfield : [Publishers Group UK [distributor], 2007"
Fighting for Afghanistan : a rogue historian at war /,"Maloney, Sean M., 1967-","Annapolis, Md : Naval Institute ; Newbury : [Casemate [distributor], 2011"
Fighting for Afghanistan a rogue historian at war /,"Maloney, Sean M. (1967-). Auteur.","Annapolis (Md.) : Naval Institute press, 2011"
Into the fire : a first-hand account of the most extraordinary battle in the Afghan War /,"Meyer, Dakota, 1988-; West, Francis J.","New York : Random House Trade Paperbacks, 2013"
"Memoirs of a deployed airman : [the adventures, exploits, and travails of a combat security assistance officer : Kabul, Afghanistan, may 2006 - may 2007 ; Operation Enduring Freedom (OEF)] /","Monahan, Patrick B.","New York : iUniverse, 2009"
"Memoirs of a deployed airman : [the adventures, exploits, and travails of a combat security assistance officer : Kabul, Afghanistan, may 2006 - may 2007 ; Operation Enduring Freedom (OEF)] /","Monahan, Patrick B.","New York : iUniverse, 2009"
Enemy combatant : a british muslim's journey to Guantanamo and back /,"Begg, Moazzam.; Brittain, Victoria.","London : Pocket Books, 2006"
The Operators : the wild and terrifying inside story of America's war in Afghanistan /,"Hastings, Michael, 1980-","New York : Blue Rider Press, 2012"
The operators the wild and terrifying inside story of America's war in Afghanistan /,"Hastings, Michael (1980-...). Auteur.","New York : Blue Rider Press, 2012"
Unsung : memoirs of an infantryman /,"Maxwell, Jasmin.","s.l. : s.n., 2013"
Sniper in Helmand /,"Cartwright, Jamie.","Barnsley : Pen & Sword Military, 2011"
More than snapshots : challenging the metanarrative of war through the photography of veterans /,"Johnson, Brianna M.","2009 Dissertation:  Thesis (M.A. in Art Education)--School of the Art Institute of Chicago, 2009."
"Operation homecoming Iraq, Afghanistan, and the Home Front, in the words of U.S. troops and their families /","Carroll, Andrew.","New York : Random House, 2006"
"Operation homecoming Iraq, Afghanistan, and the Home Front, in the words of U.S. troops and their families /","Carroll, Andrew.; Gioia, Dana.","Chicago : University of Chicago Press, 2008"
Staff monkeys : a stockbroker's journey through the global war on terror /,"Clark, Peter, Lieutenant Colonel, author.","Niceville, Florida : Patriot Media, Incorporated, 2010"
Zen under fire a New Zealand woman's story of love and war in Afghanistan /,"Elliott, Marianne, 1972-","[Sydney, N.S.W.] : ReadHowYouWant, 2012"
Ross Kemp on Afghanistan : [my experiences on the front line with the British Forces] /,"Kemp, Ross.","London : Michael Joseph, 2009"
Outside the wire : the war in Afghanistan in the words of its participants /,"Patterson, Kevin,; Warren E. Jane.","Toronto : Vintage Canada, 2008"
Unconventional warrior : memoir of a special operations commander in Afghanistan /,"Herd, Walter Morris, 1960-","Jefferson, NC [u.a.] : McFarland, 2013"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck.","New York, N.Y. : NAL Caliber, 2009"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck.","New York, N.Y. ; London : NAL Caliber, 2008"
"The surrender : double agents, defectors, disaffected Taliban, and a motley army battle for Kunduz /","Anderson, Jon Lee.",2001
Cultural assault by flush toilet and childhood vaccines : deconstructing reconstruction in Afghanistan? /,"Liebl, Vern.",2008
Kandak : fighting with Afghans /,"Hennessey, Patrick, 1982- author.","London : Penguin Books,  2013, 2012"
Deadly blue : battle stories of the U.S. Air Force Special Operations command /,"Pushies, Fred J., 1952-","New York : AMACOM ; London : McGraw-Hill [distributor], 2009"
Deadly blue battle stories of the U.S. Air Force Special Ops command /,"Pushies, Fred J., 1952-","New York : American Management Assoc., 2009"
When Janey comes marching home : portraits of women combat veterans /,"Browder, Laura 1963-; Pflaeging, Sascha",Chapel Hill University of North Carolina Press 2010
Desperate lands : the war on terror through the eyes of a Special Forces soldier /,"Zapata, Regulo.","Gilroy, CA : Nadores Pub. & Research, 2007"
Outlaw platoon /,"Parnell, Sean, 1981-; Bruning, John R.","New York : William Morrow ; London : [Turnaround [distributor],  2012-12-20"
A nightmare's prayer : a Marine Corps Harrier pilot's war in Afghanistan /,"Franzak, Michael","New York, NY Threshold Editions 2010"
Fighting season : tales of a British officer in Afghanistan /,"Lee, Graham.","London : Duckworth, 2012"
War,"Junger, Sebastian","London : Fourth Estate, 2011"
Winter soldier : Iraq and Afghanistan ; eyewitness accounts of the occupations /,"Glantz, Aaron","Chicago, Ill. Haymarket 2008"
Bulletproof : one marine's ferocious account of close combat behind enemy lines /,"Croucher, Matt, 1983-; Jobson, Robert.","London : Century, 2009"
The Junior Officers' Reading Club : killing time and fighting wars /,"Hennessey, Patrick, 1982-","New York : Penguin,  2010, 2009"
The blog of war : front-line dispatches from soldiers in Iraq and Afghanistan /,"Burden, Matthew Currier",New York [u.a.] Simon & Schuster Paperbacks 2006
Lone survivor : the eyewitness account of Operation Redwing and the lost heroes of SEAL Team 10 /,"Luttrell, Marcus.; Robinson, Patrick,","New York : Little, Brown,  2009, 2007"
Soldiers' stories /,"Du Guid, Kirk.","Victoria : First Choice Books, 2009"
First in an insider's account of how the CIA spearheaded the war on terror in Afghanistan /,"Schroen, Gary C.","New York : Presidio Press/Ballantine Books, 2005"
First in an insider's account of how the CIA spearheaded the war on terror in Afghanistan /,"Schroen, Gary C.","New York : Presidio Press/Ballantine Books, 2005"
The Taliban don't wave /,"Semrau, Rob.","Toronto : J. Wiley & Sons Canada, 2012"
The Taliban don't wave /,"Semrau, Rob.","Hoboken, N.J : Wiley ; Chichester : [John Wiley [distributor], 2012"
It's all about Treo : life and war with the world's bravest dog /,"Heyhoe, Dave, author.; Lewis, Damien,",2013
"Operation dark heart : spycraft and special ops on the frontlines of Afghanistan, and the path to victory /","Shaffer, Anthony, 1962-","New York : Thomas Dunne Books, 2011"
"Afterwords : what I remember.  Publication:  New York : Veterans Writing Workshop, Fordham Lincoln Center Campus, 2012   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Afterwords : what I remember.  Publication:  New York : Veterans Writing Workshop, Fordham Lincoln Center Campus, 2012   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York : Veterans Writing Workshop, Fordham Lincoln Center Campus, 2012"
The interrogators : Task Force 500 and America's secret war against Al Qaeda /,"Mackey, Chris.; Miller, Greg,","New York : Back Bay,  2005, 2004"
"Winter soldier, Iraq and Afghanistan eyewitness accounts of the occupations /","Glantz, Aaron.","Chicago Ill : Haymarket Books, 2008"
"Winter soldier, Iraq and Afghanistan : eyewitness accounts of the occupations /","Glantz, Aaron.","Chicago IL : Haymarket Books, 2008"
Ground truth 3 Para : return to Afghanistan /,"Bishop, Patrick (1952-....). Auteur.","London : HarperPress, 2010"
Desperate glory : at war in Helmand with Britain's 16 Air Assault Brigade /,"Kiley, Sam.","London [u.a.] : Bloomsbury, 2009"
Desperate glory at war in Helmand with Britain's 16 Air Assault Brigade /,"Kiley, Sam. Auteur.","London ; New York : Bloomsbury, 2009"
Sniper in Helmand /,"Cartwright, James; McNab, Andy, 1959-","Pen & Sword Military, Barnsley 2011"
Rethinking peace and conflict studies : military masculinities and peacebuilding in Afghanistan and Iraq /,"Duncanson, Claire, 1974-","Houndmills, Basingstoke : Palgrave Macmillan, 2013"
Lone survivor : the eyewitness account of Operation Redwing and the lost heroes of SEAL team 10 /,"Luttrell, Marcus.; Robinson, Patrick,","London : Sphere, 2009"
"Identity, reality, and truth in memoirs from the Iraqi and Afghanistan wars /","Martin, Travis L.","2011 Dissertation:  Thesis (M.A.)--Eastern Kentucky University, 2011."
It's all about Treo : life and war with the world's bravest dog /,"Heyhoe, Dave, author.; Lewis, Damien,","Rearsby : Clipper Large Print, 2013"
"Climb to glory : joint operations, transformation and capabilities-centric warfare in Operation Enduring Freedom /","Bentley, Christopher F.","Carlisle Barracks, PA : U.S. Army War College, 2007"
Warriors & nurses at the University of Wisconsin Oshkosh /,"Lim, Grace.; McAfee, Shawn.","Oshkosh, WI : UW Oshkosh Student Multimedia Project Fund, 2012"
Afghanistan : the great game /,"Wardle, Russell N.","Carlisle Barracks, PA : U.S. Army War College, 2004"
We are all free! /,"Schultheis, Robert.; North, Don.",2002
"Enemy combatant : my imprisonment at Guantanmo, Gagram and Kandahar /","Begg, Moazzam.; Brittain, Victoria.","New York : New Pr, 2006"
US Army advisors in Afghanistan /,"Brooks, Michael G.","[Lexington, Kentucky : CreateSpace, 2012"
"Enduring voices : oral histories of the U.S. Army experience in Afghanistan, 2003-2005 /","Koontz, Christopher Noel.","Washington, D.C. : Center of Military History, United States Army, 2008"
The junior officers' reading club : killing time and fighting wars /,"Hennessey, Patrick.","London : Allen Lane, 2009"
Exit wounds : one Australian's war on terror /,"Cantwell, John, author.; Bearup, Greg,","[Australia?] ReadHowYouWant,  2013, 2012"
Bulletproof : one marine's ferocious account of close combat behind enemy lines /,"Croucher, Matt; Jobson, Robert.",Century London 2009
Experience as a liaison officer with International Security Assistance Forces (ISAF) headquarters /,"Sundquist, Leah R.","Carlisle Barracks, Pa. : U.S. Army War College, 2008"
Three years at war : the diary of a cameraman in Afghanistan /,"Fortune, Josh, author.","Leominster : DayOne, 2012"
The trident : the forging and reforging of a Navy SEAL leader /,"Redman, Jason, 1975-; Bruning, John R.","New York : William Morrow, an imprint of HarperCollinsPublishers, 2013"
Reporting from the heart in a time of war /,"Burton, Tracy.","2010 Dissertation:  Thesis (M.A.)--Central Michigan University, 2010."
The long walk home : Paul Franklin's journey home from Afghanistan /,"Faulder, Liane.","Edmonton : Brindle & Glass Pub., 2007"
Warriors & students at the University of Wisconsin Oshkosh /,"Lim, Grace.; McAfee, Shawn.","Oshkosh, WI : UW Oshkosh Student Multimedia Project Fund, 2013"
"RAR buddies : ""what a bloody laugh"" : stories by RAR buddies /","Meehan, Robert J.","Burleigh Mdc, Qld. Zeus Publications, 2013"
"Without prejudice : Iraq, Afghanistan : a personal account of nations in conflict /","Scholes, David L.","Leicester : Troubador, 2008"
Long road home : a story of war and revelation in Afghanistan /,"Raimondo, Lois.; Cagnacci, Ernesto.",2002
The red circle : my life in the elite Navy Seal Sniper Corps and how I trained America's deadliest marksmen /,"Webb, Brandon.; Mann, John David.","New York : St. Martin's Press, 2012"
Blogging from the battlefield : the view from the front line in Afghanistan /,"Smyth, Paul.","Stroud : History,  2011-11-20"
Breakfast with the dirt cult /,"Finlay, Samuel.","[United States : Create Space?], 2012"
Two wars : one hero's fight on two fronts - abroad and within /,"Self, Nate.","Carol Stream, Ill. : Tyndale House Publishers, 2008"
"Operation homecoming : Iraq, Afghanistan, and the Home Front, in the words of U.S. troops and their families /","Carroll, Andrew.","Chicago : University of Chicago Press, 2008"
Under an Afghan sky : a memoir of captivity /,"Fung, Mellissa.","Toronto : HarperCollins,  2012, 2011"
Lone survivor : the eyewitness account of Operation Redwing and the lost heroes of SEAL Team 10 /,"Luttrell, Marcus.; Robinson, Patrick,","New York : Back Bay, 2007"
One bullet away : the making of a Marine officer /,"Fick, Nathaniel.","London : Phoenix, 2007"
Soldier and war artist : Afghanistan 2010 : contemporary oil paintings of Afghanistan /,"Delaney, Stephen, 1954-","Victoria, British Columbia, Canada : Atelier Delaney, 2013"
They fought for me : words from local men and women fighting for freedom and democracy in the world /,"Rinkel, Jeremy M.","Bloomington, IN : AuthorHouse, 2004"
Soldier and war artist : Afghanistan 2010 : contemporary oil paintings of Afghanistan /,"Delaney, Stephen, 1954-",2013
Operation Dark Heart spycraft and special operations on the front lines of Afghanistan /,"Shaffer, Anthony (1962-....). Auteur.","Edinburgh : Mainstream, 2012"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck","New York, NY NAL Caliber 2008"
Through veterans' eyes the Iraq and Afghanistan experience /,"Minear, Larry, (1936- ...)., Auteur.; Lugar, Richard G.; Patrick, Robert W.,","Washington, D.C. : Potomac Books, 2010"
On the front lines of leadership : sub-unit command on operations /,"Horn, Bernd","Kingston, Ontario Canadian Defence Acad. Press 2006"
Washington reporting program /,"Sahoo, Sananda.; Loory, Stuart H.",2010
"Soldier to soldier, heart to heart : a doctor's stories from a military camp /","Hanna, Adel Gobran.","Enumclaw, WA : WinePress Publishing, 2011"
FOB doc : a doctor on the front lines in Afghanistan : a war diary /,"Wiss, Ray, 1959-","Vancouver : Douglas & McIntyre, 2009"
In contact! : case studies from the long war /,"Robertson, William Glenn,","Fort Leavenworth, KS : Combat Studies Institute Press, 2006"
Afghanistan,"Nelson, David E.,; Chalk, Frank Robert,","Detroit : Greenhaven Press, 2013"
"Outlaw platoon : heroes, renegades, infidels, and the brotherhood of war in Afghanistan /","Parnell, Sean, 1981-; Bruning, John R.","New York : William Morrow Paperbacks ; Enfield : [Publishers Group UK [distributor],  2013, 2012"
"Sweating the metal : flying under fire : a Chinook pilot's blistering account of life, death and dust in Afghanistan /","Duncan, Alex.","London : Hodder & Stoughton, 2011"
"Sweating the metal : flying under fire : a Chinook pilot's blistering account of life, death and dust in Afghanistan /","Duncan, Alex.; Loveless, Antony.","London : Hodder & Stoughton, 2011"
Apache /,"Macy, Ed.; Dunn, Tom Newton.","London : HarperPress, 2008"
When women go to war - : How does deployment affect family relationships? /,"McAllister-Lewis, Judith L.","2005 Dissertation:  Clinical Paper (M.S. - Nursing - Family Nurse Practitioner)--University of Wisconsin-Oshkosh, 2005."
A journey to hell and back : a photographic record of 3 Para in Afghanistan 2006 /,"Scott, Jake, 1981- author.; Edwards, David,","Solihull : Helion, 2013"
The unforgiving minute : a soldier's education /,"Mullaney, Craig M.","New York : Penguin Books, 2009"
Horse Soldiers the extraordinary story of a band of U.S. soldiers who rode to victory in Afghanistan /,"Stanton, Doug.","Detroit : Gale, Cengage Learning,  2010, 2009"
Battle born : Nevada war stories /,"Besser, Kathryn A.; Cage, Caleb S.","Carson City, Nev. : Office of the Nevada Lieutenant Governor, 2010"
Outlaw platoon /,"Parnell, Sean, 1981-; Bruning, John R.","New York, NY : W. Morrow, 2012"
When Janey comes marching home portraits of women combat veterans /,"Browder, Laura,; Pflaeging, Sascha.","Chapel Hill : University of North Carolina Press, 2010"
"Fifteen days : stories of bravery, friendship, life and death from inside the new Canadian Army","Blatchford, Christie",Toronto Doubleday Canada 2007
Outside the wire : the war in Afghanistan in the words of its participants,"Patterson, Kevin",Toronto Random House Canada 2007
Without prejudice /,"Scholes, David.","Leicester : Troubador, 2008"
Ground truth : 3 Para : return to Afghanistan,"Bishop, Patrick","Osney Mead, Oxford : Isis Publishing, 2009"
Ground truth /,"Bishop, Patrick Joseph.","Oxford : ISIS, 2010"
"Enemy combatant : my imprisonment at Guantnamo, Bagram, and Kandahar","Begg, Moazzam; Brittain, Victoria",New York New Press 2006
Bali to Baghdad and beyond : a young Australian on the United nations frontline /,"Cocks, Rodney D.","Camberwell, Vic. : Penguin, 2005"
