title,author,pub
War story /,"Morris, Jim, 1937-","Boulder, Colo : Sycamore Island Books ; Thornwood, N.Y. : distributed to the trade by Caroline House Publishers, 1979"
War story /,"Morris, Jim, 1937-","New York : Dell, 1979"
War story /,"Morris, Jim, 1937-","Boulder, CO : Paladin Press, 1979"
War story /,"Morris, Jim, 1937-","Boulder, Colo : Sycamore Island Books, 1978"
War story /,"Morris, Jim, 1937-","Boulder, Colo : Sycamore Island Books ; Thornwood, N.Y. : Distributed to the trade by Caroline House Publishers, 1979"
War story /,"Morris, Jim, 1940-","New York : Dell Pub. Co., 1979"
War story /,"Morris, Jim, 1940-","New York : Dell Pub. Co., 1979"
War story /,"Morris, Jim.","Boulder, Colo : Sycamore Island Books, 1979"
"The flame in the icebox; an episode of the Vietnam War,","Morrison, C. T.","New York, Exposition Press 1968"
Treehouse.,"Morrison, James, 1924-","New York, Dial Press, 1972"
Saigon sex trap /,"Murdoch, Gus.","North Hollywood, Calif. : Brandon House, 1967"
The pinhole murders /,"Murphy, T. C.","Spokane, Wa. : Lincoln Press, 1979"
The odd angry shot /,"Nagle, William.","Sydney : Angus & Robertson, 1975"
The odd angry shot /,"Nagle, William.","Sydney : Angus & Robertson, 1979"
The odd angry shot /,"Nagle, William.","Sydney : Angus & Robertson, 1975"
Shadow 81 /,"Nahum, Lucien.","Garden City, N.Y. : Doubleday, 1975"
Shadow 81 /,"Nahum, Lucien.","London : New English Library, 1975"
Shadow 81 /,"Nahum, Lucien.","Garden City, N.Y : Doubleday, 1975"
A hero's welcome /,"Naparsteck, M. J.","New York City : Leisure Books, 1981"
The bronze star : a novel /,"Naparsteck, M. J.",1970s
A hero's welcome /,"Naparsteck, M. J.","New York City : Leisure Books, 1981"
Stillbirth /,"Naparsteck, M. J. 1944-","1974 Dissertation:  Thesis (M.A.)--DePauw University, 1974."
The last mission /,"Nash, Norman Harold.","New York : Vintage Press, 1978"
Please read this /,"Needle, Jeff.","[S.l.] : J. Needle, 1970"
The boy who picked the bullets up /,"Nelson, Charles, 1942-","New York : Morrow, 1981"
The boy who picked the bullets up /,"Nelson, Charles, 1942-","New York : Avon,  1982, 1981"
The boy who picked the bullets up /,"Nelson, Charles, 1942-","Secaucus, N.J. : Meadowland Books, 1981"
The boy who picked the bullets up /,"Nelson, Charles, 1942-","Secaucus, NJ : L. Stuart, 1981"
The boy who picked the bullets up /,"Nelson, Charles, 1942-","New York : Avon, 1981"
The boy who picked the bullets up /,"Nelson, Charles, 1942-","New York : Morrow, 1981"
The boy who picked the bullets up /,"Nelson, Charles.","New York : Morrow, 1981"
"Topophobia ; and, Pile 'em high, boys : works in progress in poetry and fiction /","Netherton-Johnson, Ronald, 1948-; Netherton-Johnson, Ronald,","1984 Dissertation:  Thesis (M.F.A.)--University of Oregon, 1984."
When dolphins dance : a novel-in-progress /,"Neumann, Richard.",1980s
Saigon commandos /,"Nguyen, Thanh, 1942-; Spurlock, Cecil E.","[United States? : s.n.] , 1982"
Blown in the wind /,"Nguyen, Thi Minh Ky","McLean, VA : Nguyen Thi Minh Ky, 1979"
A village called Faithfulness /,"Nguyen, Thi, 1928-1968.","Hanoi : Foreign Languages Pub. House, 1976"
Back from hell.,"Nguyn Vu, 1942-; Vo Quang Chu,",[Saigon] Dai Ng 1969
War dogs /,Nik-Uhernik.,"New York : Kensington Pub. Corp., 1984"
War dogs /,Nik-Uhernik.,"New York : Kensington Pub. Corp., 1984"
Busting caps /,Nik-Uhernik.,"New York : Kensington Pub. Corp., 1985"
A story of two wars /,"Nolan, Clarence T.","Forest Park, GA : Blankenship & Walker Print. Co., 1978"
Tapping the source /,"Nunn, Kem.","New York : Delacorte Press, 1984"
Going after Cacciato a novel /,"O'Brien, Tim (1947-....)","New York : Dell,  1979, 1975"
Going after Cacciato : a novel /,"O'Brien, Tim, 1946-","New York : Delacorte Press/S. Lawrence, 1978"
Northern lights /,"O'Brien, Tim, 1946-","[New York] : Delacorte Press/S. Lawrence, 1975"
Going after Cacciato /,"O'Brien, Tim, 1946-","New York : Dell Pub.,  1980, 1978"
Going after Cacciato : a novel /,"O'Brien, Tim, 1946-","New York : Dell,  1979, 1978"
Going after Cacciato /,"O'Brien, Tim, 1946-","New York : Dell Pub.,  1983, 1978"
Going after Cacciato /,"O'Brien, Tim, 1946-","New York : Dell Pub.,  1983, 1978"
Going after Cacciato : a novel /,"O'Brien, Tim, 1946-","New York : Delacorte Press/S. Lawrence, 1978"
Going after Cacciato /,"O'Brien, Tim, 1946-","New York : Broadway Books, 1978"
Going after Cacciato /,"O'Brien, Tim, 1946-","Norwalk, Conn. : Easton Press, 1978"
Going after Cacciato /,"O'Brien, Tim, 1946-","New York : Delacorte Press/S. Lawrence, 1978"
Going after Cacciato /,"O'Brien, Tim, 1946-","New York : Dell Pub., 1978"
Going after Cacciato : a novel /,"O'Brien, Tim, 1946-","New York : Delacorte Press/S. Lawrence, 1978"
Going after Cacciato : a novel /,"O'Brien, Tim, 1946-","New York : Delacorte Press/S. Lawrence, 1978"
Going after Cacciato : a novel /,"O'Brien, Tim.","London : Jonathan Cape, 1978"
Going after Cacciato : a novel /,"O'Brien, Tim.","New York : Dell,  1979, 1975"
Going after Cacciato : a novel /,"O'Brien, Tim.","New York : Dell Pub. Co., 1978"
Going after Cacciato /,"O'Brien, Tim.","New York : Delta/Trade Paperbacks,  1979, 1978"
Going after Cacciato.,"O'Brien, Tim.","New York : Delacorte Press/S. Lawrence, 1978"
Going after Cacciato : a novel /,"O'Brien, Tim.","New York : Delacorte Press/S. Lawrence, 1978"
Going after Cacciato /,"O'Brien, Tim.","New York : Delta, 1975"
Going after Cacciato : a novel /,"O'Brien, Tim.","New York : Dell Publishing Co., 1978"
Going after Cacciato /,"O'Brien, Tom.","New York : Laurel/Dell, 1978"
The Dink patrol and the love slaves of Xuyan Tan Phu /,"O'Donoghue, Michael, 1940-1994.","New York, N.Y. : National Lampoon, Inc., 1972   In:  Best of National lampoon no. 1 (1972)"
Semper fidelis /,"O'Hara, Brian.; Delrook, L. M.","[Miami, Fla.] : Blueboy Library, 1978"
The meekness of Isaac; a novel.,"O'Rourke, William.","New York, Crowell 1974"
The transgressors /,"Olemy, P. T.","New York : Caravelle Books, 1967"
"American heart of darkness, the moral vision of five novels of the Vietnam War.","Palm, Edward Frederick.","[Philadelphia], 1983   Dissertation:  Thesis (Ph. D. in English)--Graduate School of Arts and Sciences, University of Pennsylvania, 1983."
"AMERICAN HEART OF DARKNESS : THE MORAL VISION OF FIVE NOVELS OF THE VIETNAM WAR (WEBB, HEINEMANN, GROOM, HASFORD, O'BRIEN) /","Palm, Edward Frederick.","Ann Arbor, Michigan : University Microfilms, 1983"
Sweet Vietnam /,"Parque, Richard.","New York, N.Y. : Kensington Pub. Corp., 1984"
Sweet Vietnam /,"Parque, Richard.","New York, N.Y. : Kensington Pub. Corp., 1984"
"Journal of a plague year : 12, 20 & 5 /","Parrish, John Anthony.","London : Andre Deutsch,  1973, 1972"
"Journal of a plague year : 12, 20 and 5 /","Parrish, John Anthony.","London : Andre Deutsch, 1973"
Without humor or grief /,"Peavy, Don E.","Fort Worth, Tex. Wal-Shep 1978"
The big V.,"Pelfrey, William.","New York, Liveright 1972"
The big V /,"Pelfrey, William.","New York, N.Y. : Avon Books,  1984, 1972"
The big V /,"Pelfrey, William.","New York : Liveright, 1972"
The big V : a novel /,"Pelfrey, William.","New York : Liveright, 1972"
California hit /,"Pendleton, Don, 1927-1995.","New York City : Pinnacle Books, 1972"
The executioner : Detroit deathwatch /,"Pendleton, Don.","New York : Pinnacle Books, 1974"
Return to Vietnam /,"Pendleton, Don.","Toronto ; New York : Worldwide, 1982"
The executioner : Caribbean kill /,"Pendleton, Don.","New York : Pinnacle Books, 1972"
The Executioner : Texas storm /,"Pendleton, Don.","New York : Pinnacle Books, 1974"
Monday's mob /,"Pendleton, Don.","Los Angeles : Pinnacle, 1978"
St. Louis showdown /,"Pendleton, Don.","New York : Pinnacle Books, 1975"
The executioner : Canadian crisis /,"Pendleton, Don.","New York : Pinnacle Books, 1975"
The executioner : Caribbean kill /,"Pendleton, Don.","New York : Pinnacle Books, 1972"
The executioner : New Orleans knockout /,"Pendleton, Don.","New York : Pinnacle Books, 1974"
Wednesday's wrath /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1979"
The executioner : Nightmare in New York /,"Pendleton, Don.","New York : Pinnacle Books, 1971"
The Executioner : Tennessee smash /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1978"
The executioner : Miami massacre /,"Pendleton, Don.","New York : Pinnacle Books, 1970"
The Executioner : savage fire /,"Pendleton, Don.","New York : Pinnacle Books, 1977"
The executioner : Cleveland pipeline /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1977"
The executioner : Chicago wipe-out.,"Pendleton, Don.","New York : Pinnacle Books, 1971"
Acapulco rampage /,"Pendleton, Don.","New York : Pinnacle Books, 1976"
The executioner : command strike /,"Pendleton, Don.","New York : Pinnacle Books, 1977"
The executioner : Panic in Philly /,"Pendleton, Don.","New York : Pinnacle Books, 1973"
The executioner : continental contract /,"Pendleton, Don.","New York : Pinnacle Books, 1971"
Flesh wounds.,"Pendleton, Don.","Toronto ; New York : Worldwide, 1983"
The executioner : Arizona ambush /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1977"
The executioner : Colorado kill-zone /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1976"
The executioner : continental contract /,"Pendleton, Don.","New York : Pinnacle Books, 1971"
The executioner : Death squad /,"Pendleton, Don.","New York : Pinnacle Books, 1969"
The violent streets /,"Pendleton, Don.","Toronto : Worldwide, 1982"
Paradine's gauntlet /,"Pendleton, Don.","Toronto : Worldwide, 1983"
The Iranian hit /,"Pendleton, Don.","Toronto : Worldwide, 1982"
Mack Bolan : Cambodia clash.,"Pendleton, Don.","Toronto ; New York : Worldwide, 1984"
Don Pendleton's executioner Mack Bolan Cambodia clash /,"Pendleton, Don.","Toronto ; New York : Worldwide, 1984"
The executioner : Vegas vendetta /,"Pendleton, Don.","New York : Pinnacle Books, 1971"
The executioner : thermal Thursday /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1979"
Colorado kill-zone /,"Pendleton, Don.","New York : Pinnacle Books, 1976"
Command strike /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1977"
The executioner #34 : terrible Tuesday /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1979"
The executioner #37 : Friday's feast /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1979"
The executioner; St. Louis Showdown.,"Pendleton, Don.","New York, Pinnacle Books 1975"
Savage fire /,"Pendleton, Don.","Los Angeles : Pinnacle Books, 1977"
Renegade agent /,"Pendleton, Don.; Krauzer, Steven M.","Toronto : Worldwide, 1982"
The executioner : Jersey guns /,"Pendleton, Don.; Pendleton, Don.","New York : Pinnacle Books, 1974"
Wings of madness : a Peter Styles mystery novel /,"Pentecost, Hugh, 1903-1989.","New York : Pinnacle Books,  1973, 1966"
Saigon tea : a war story /,"Perea, Robert L.",1980s
A war story /,"Perea, Robert L.","[Albuquerque, NM] : Associated Students of the University of New Mexico, 1973   In:  Thunderbird v. 23, no. 2 (December 1973)"
Dragon mountain /,"Perea, Robert L.","Albuquerque, N.M. : Pajarito Publications, 1978   In:  De colores v. 4, no. 1 & 2 (1978)"
The Executioner : Sicilian slaughter /,"Peterson, Jim, 1929-","New York City : Pinnacle Books, 1973"
In the land of morning; a novel.,"Petrakis, Harry Mark.","New York, D. McKay Co. 1973"
Singapore Red /,"Petrie, Glynn.",1961-1990?
Neverlight /,"Pfarrer, Donald.","New York : Seaview Books, 1982"
Neverlight /,"Pfarrer, Donald.","New York, N.Y. : Dell,  1984, 1982"
Neverlight /,"Pfarrer, Donald.","New York, N.Y. : Dell,  1984, 1982"
"Ta Thi Kiu, an heroic girl of Bentre.","Phan, Thi Nhu Bang.","South Vietnam : Liberation Editions, 1965"
Nothing worth dying for /,"Phillips, Paul C.",1976
The men of company 97,Phou Louang.,"[Vientiane?] : Neo Lao Haksat Pub. House, 1972"
Vida : a novel /,"Piercy, Marge.","New York : Fawcett Crest,  1981, 1979"
"Pilot torture.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Pilot torture.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1983"
A day in camp /,"Pittman, Luther.","Wenatchee, Wash. : Mirror Northwest, 1972   In:  Mirror northwest v. 3 (1972)"
The cream machine.,"Pollard, Rhys.","Sydney, Angus and Robertson, 1972"
Centrifuge /,"Pollock, J. C.","New York : Crown, 1984"
Centrifuge /,"Pollock, J. C.","New York, N.Y. : Dell Pub.,  1985, 1984"
Mission M.I.A. /,"Pollock, J. C.","New York : Dell, 1982"
Xin loi (Sorry about that) Doc! /,"Pollock, Lawrence, 1932-","New York : Vantage Press, 1971"
"If I make my bed in hell,","Porter, John B.","Waco, Tex., Word Books 1969"
"If I make my bed in hell,","Porter, John B.","Waco, Tex., Word Books 1969"
Portrait of the Vietnamese soldier  Publication:  Hanoi Foreign Languages Publ. House 1984   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Portrait of the Vietnamese soldier  Publication:  Hanoi Foreign Languages Publ. House 1984   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Hanoi Foreign Languages Publ. House 1984
"Portrait of the Vietnamese soldier.  Publication:  Hanoi : Foreign Languages Pub. House, 1984   Document:  English :  Book   :  Fiction         Libraries Worldwide : 15   More Like This:  Advanced options ...   See more details for locating this item","Portrait of the Vietnamese soldier.  Publication:  Hanoi : Foreign Languages Pub. House, 1984   Document:  English :  Book   :  Fiction         Libraries Worldwide : 15   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Foreign Languages Pub. House, 1984"
"POW in chains.  Publication:  New York, N.Y. : Star Distributors, 1984   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","POW in chains.  Publication:  New York, N.Y. : Star Distributors, 1984   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1984"
The river rat /,"Powell, Hollis C.","Smithtown, N.Y : Exposition Press, 1982"
The Laotian fragments /,"Pratt, John Clark.","New York : Avon Books,  1985, 1974"
"From the fiction, some truths : the literature of the Vietnam War /","Pratt, John Clark.",1985
Gardens of stone /,"Proffitt, Nicholas, 1943-","New York : Carroll & Graf, 1983"
Gardens of stone /,"Proffitt, Nicholas, 1943-2006.","New York : Carroll & Graf, 1983"
Gardens of stone /,"Proffitt, Nicholas, 1943-2006.","New York : Carroll & Graf,  1984, 1983"
Gardens of stone /,"Proffitt, Nicholas, 1943-2006.","New York : T. Doherty,  1984, 1983"
Gardens of stone : a novel /,"Proffitt, Nicholas, 1943-2006.","Carolina Beach, NC : N. Proffitt, 1983"
Gardens of stone : a novel /,"Proffitt, Nicholas, 1943-2006.","Carolina Beach, NC : N. Proffitt, 1983"
The embassy house : a novel /,"Proffitt, Nicholas, 1943-2006.","Wilmington, NC : N. Proffitt, 1985"
The embassy house : a novel /,"Proffitt, Nicholas, 1943-2006.","Wilmington, NC : N. Proffitt, 1985"
Gardens of stone : a novel /,"Proffitt, Nicholas, 1943-2006.; Carroll, Kent.","Carolina Beach, NC : N. Proffitt,  1983, 1982"
Novelistic responses to the Vietnam War /,"Puhr, Kathleen Marie.","Ann Arbor, Mich. : University Mirofilms, 1985   Dissertation:  Thesis (Ph. D.)--Saint Louis University, 1982."
Phantoms in the valley /,"Queen, Clint.","Jericho, N.Y. : Exposition Press, 1971"
Operation Poontang,"Quinn, Adrian.","[U.S.] : Pendulum Books, 1969"
"Rear attack.  Publication:  New York, N.Y. : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 5   More Like This:  Advanced options ...   See more details for locating this item","Rear attack.  Publication:  New York, N.Y. : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 5   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1982"
Half an ear /,"Reed, Philip.","Berkeley, CA : White House Book Co., 1984"
Mekong! /,"Reeves, James R.","New York : Ballantine Books, 1984"
The last hope /,"Reisner, Jack.","Honolulu : Cellar Mead, 1982"
The advisors /,"Rich, Curt.","New York : Zebra, 1985"
The advisors.,"Rich, Curt.","New York, NY : Kensington Publ. Corp., 1985"
Free fire zone /,"Riggan, Rob.","New York : Norton, 1984"
Free fire zone /,"Riggan, Rob.","New York : Fawcett,  1985, 1984"
Free fire zone /,"Riggan, Rob.","New York : Fawcett,  1985, 1984"
Free fire zone /,"Riggan, Rob.","New York : Ballantine,  1985, 1984"
The five fingers /,"Rivers, Gayle.; Hudson, James,","Garden City, N.Y. : Doubleday, 1978"
The five fingers /,"Rivers, Gayle.; Hudson, James,","New York : Bantam Books,  1979, 1978"
The five fingers /,"Rivers, Gayle.; Hudson, James,","Toronto ; New York : Bantam Books,  1979, 1978"
The five fingers /,"Rivers, Gayle.; Hudson, James,",1978
The five fingers /,"Rivers, Gayle.; Hudson, James,","Garden City, N.Y. : Doubleday, 1978"
Pathet vengeance /,"Roberts, Mark","New York Zebra Books, Kensington Publishing Corp. 1983"
Vietnam nurse /,"Roberts, Suzanne, 1925-","New York : Ace, 1966"
Vietnam nurse,"Roberts, Suzanne, 1925-","New York : Ace Books, 1966"
Vietnam nurse /,"Roberts, Suzanne, 1925-","New York : Ace, 1966"
Fighter pilots : a novel /,"Rollins, Kelly.","Boston : Little, Brown, 1981"
Sand in the wind /,"Roth, Robert, 1945-","New York : Pinnacle Books, 1974"
The other man's shoes /,"Rothberg, Abraham.","New York : Avon Books, 1971"
American eagle : the story of a Navajo Vietnam veteran /,"Rottman, Larry, 1942-","Madrid, N.M. : Packrat Press, 1977"
Count your dead; a novel of Vietnam.,"Rowe, John, 1936-",[Sydney] Angus and Robertson 1968
The barking deer.,"Rubin, Jonathan, 1940-","New York, G. Braziller 1974"
The barking deer /,"Rubin, Jonathan, 1940-","New York : Avon,  1982, 1974"
Casca : the eternal mercenary : #1 /,"Sadler, Barry, 1940-","New York : Charter Books, 1979"
Ph Nhm /,"Sadler, Barry, 1940-1989.","New York, N.Y. : Tom Doherty Associates, 1984"
The moi : a novel of the Vietnam war /,"Sadler, Barry, 1940-1989.","Nashville : Aurora Publishers, 1977"
"Casca, the legionnaire /","Sadler, Barry, 1940-1989.","New York : Charter Books, 1984"
"Casca, the phoenix /","Sadler, Barry, 1940-1989.","New York, NY : Charter Books, 1985"
"Casca, the phoenix /","Sadler, Barry, 1940-1989.","New York, NY : Charter Books, 1985"
Cry havoc /,"Sadler, Barry.","New York : Tom Doherty Associates : Distributed by Pinnacle Books, 1983"
The moi : a novel of the Vietnam war /,"Sadler, Barry.","Nashville : Aurora Publishers, 1977"
Homefront /,"Safford, Dan S.","1980 Dissertation:  Thesis (M.A.)--Kansas State University, 1980."
"Saigon hell hole.  Publication:  New York : Star Distributors, 1980   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Saigon hell hole.  Publication:  New York : Star Distributors, 1980   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York : Star Distributors, 1980"
"Saigon memoirs.  Publication:  New York : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Saigon memoirs.  Publication:  New York : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","New York : Star Distributors, 1982"
"Saigon orphan's torment.  Publication:  New York : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Saigon orphan's torment.  Publication:  New York : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","New York : Star Distributors, 1982"
Sex slaves of the Viet Cong.,"Sakai, Joe.","[New York : Crown Productions, 1980s"
The body : a novel /,"Sapir, Richard.","New York : Pinnacle Books, Inc.,  1984, 1983"
The human comedy /,"Saroyan, William, 1908-1981.; Freeman, Don,","New York : Harcourt, Brace & World, 1971"
When reason fails /,"Schofield, Matthew V.","New York : Vantage Press, 1983"
Backfield blues /,"Scholz, Jackson Volney.","New York : Morrow, 1971"
Brittle moon /,"Schultz, Paul.","[S.l. : s.n., 1980"
Junglefire /,"Scofield, Jonathan.","New York : Dell, 1982"
Armageddon in the west /,"Scofield, Jonathan.","New York : Dell Pub. Co., 1982"
Far shores of danger /,"Scofield, Jonathan.","New York, N.Y. : Dell Pub. Co., 1982"
Bayonets in no-man's land /,"Scofield, Jonathan.","New York : Dell, 1982"
Shellfire on the Bay /,"Scofield, Jonathan.","New York : Dell, 1982"
Charlie Mike /,"Scott, Leonard B.","New York : Ballantine Books, 1985"
Charlie Mike /,"Scott, Leonard B.","New York : Ballantine Books, 1985"
Charlie Mike /,"Scott, Leonard B.","New York : Ballantine Books, 1985"
Where have all the soldiers gone? /,"Sellers, Con.","New York : Pyramid Books, 1969"
Where have all the soldiers gone? /,"Sellers, Con.","New York : Pyramid Books, 1969"
The deep green elephant /,"Sellers, Con.","New York : Counterpoint, 1967"
Viet Nam mission to hell /,"Seran, Val.","Cleveland : Bee-Line Books, 1966"
Ponyo finds a wild one /,"Shryock, Meredith Grant, 1926-","New York : Vantage Press, 1968"
Limbo,"Silver, Joan Micklin.; Gottlieb, Linda,","New York, Viking Press 1972"
Lieutenant Pearse : a novel /,"Singletary, Adelle.","[S.l. : A. Singletary], 1976"
Medals can't bring happiness /,"Sirolli, Vince N.",New York Vantage Press 1980
The littlest enemy /,"Sisco, Samuel O.","San Diego, Calif. : Greenleaf Classics, 1970"
Bloodletting! /,"Skimin, Robert.","New York : Kensington Pub. Corp., 1982"
"Slave of the Cong.  Publication:  New York, N.Y. : Star Distributors, 1980   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Slave of the Cong.  Publication:  New York, N.Y. : Star Distributors, 1980   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1980"
War games.,"Sloan, James Park.","Boston, Houghton Mifflin, 1971"
War games /,"Sloan, James Park.","New York : Avon,  1973, 1971"
War games /,"Sloan, James Park.","New York : Bard Books,  1973, 1971"
A small war /,"Sloan, James Park.","Boston : Houghton Mifflin, 1970"
War games /,"Sloan, James Park.","New York : Avon, 1971"
War games /,"Sloan, James Park.","Boston : Houghton Mifflin, 1970"
A warm gun.,"Smalley, Peter.","London, Deutsch, 1972"
Shadow of the eagle /,"Smith, Roy, 1936-","Cleveland : World, 1967"
American boys /,"Smith, Steven Phillip.","New York : Putnam, 1975"
American boys /,"Smith, Steven Phillip.","New York : Avon,  1984, 1975"
American boys /,"Smith, Steven Phillip.","New York : Putnam, 1974"
"Soldiers of lust.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Soldiers of lust.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1983"
The crazy world of Julius Vrooder.,"Somkin, Arnold.","New York, N.Y. : Dell Pub. Co., 1974"
Rat pack six /,"Spetz, Steven N., 1940-","Greenwich, Conn. : Fawcett, 1969"
"Death and growth : Vietnam-War novels, cultural attitudes, and literary traditions /","Stewart, Margaret E.","1981 Dissertation:  Thesis (Ph. D.)--University of Wisconsin--Madison, 1981."
"Death and growth Vietnam-War novels, cultural attitudes and literary traditions /","Stewart, Margaret E.","Ann Arbor, Mich. : University of Microfilms International, 1981   Dissertation:  Thesis (Ph.D.)--University of Wisconsin-Madison, 1981."
Fear : but what was the moral? : self-discovery in Saigon /,"Stone, Robert, 1937-; Pratchenka, Paul.","[Palo Alto, Calif.] : Natural Wonders, 1973   In:  Place (Palo Alto, Calif.) v. 3, no. 1 (June 1973)"
Dog soldiers : a novel /,"Stone, Robert.","New York : Ballantine Books,  1975, 1974"
A flag for sunrise /,"Stone, Robert.","New York : Ballantine, 1982"
Dog soldiers /,"Stone, Robert.","London : W.H. Allen,  1976, 1974"
Spies /,"Stone, Scott C. S., 1932-","New York : St. Martin's Press, 1980"
The coasts of war /,"Stone, Scott C. S., 1932-","New York : Pyramid Books, 1966"
Song of the wolf /,"Stone, Scott C. S., 1932-",New York New American Library 1985
Armstrong /,"Stone, Tom.","New York : Warner Paperback Library, 1973"
A long war's writing : American novels about the fighting in Vietnam.,"Stromberg, Peter Leonard, 1937-","Cornell University, 1974   Dissertation:  Thesis--Cornell University."
A few good men /,"Suddick, Tom.","New York : Avon Books, 1978"
A few good men the untold story of a war gone mad /,"Suddick, Tom.",New York Avon Books 1978
The diehard /,"Suddick, Tom.","San Jose, Calif. : Samisdat, 1973   In:  Berkeley samisdat review no. 1"
A shithouse rat /,"Suddick, Tom.","Berkeley, Calif. : Samisdat, 1974   In:  Berkeley samisdat review no. 6"
Lamb of God /,"Summons, John, 1952-","Sydney : Currency Press, 1979"
[Review of the 13th Valley by John Del Vecchio /,"Sutor, Richard.; Del Vecchio, John M.,","New York, N.Y. : Bantam Books, 1980s"
One night nude in danger zone-d /,"Talz, Nick.; Cohen, Gil.","New York, N.Y. : Male Publishing Corp, 1968   In:  Male (New York, N.Y. : 1951) v. 18, no. 9 (September 1968)"
The last best hope /,"Tauber, Peter.","New York : Harcourt Brace Jovanovich, 1977"
The last best hope.,"Tauber, Peter.","New York : Harcourt, 1977"
The last best hope /,"Tauber, Peter.","New York : Harcourt Brace Jovanovich, 1977"
The last best hope /,"Tauber, Peter.","New York : Harcourt Brace Jovanovich, 1977"
The last best hope /,"Tauber, Peter.","New York : Harcourt Brace Jovanovich, 1977"
A piece of this country.,"Taylor, Thomas, 1934-","New York, Norton 1970"
A-18; a novel.,"Taylor, Thomas, 1934-","New York, Crown Publishers 1967"
A piece of this country /,"Taylor, Thomas, 1934-","New York : Norton, 1970"
A piece of this country /,"Taylor, Thomas.","New York : Norton, 1970"
The killing zone /,"Teed, Jack Hamilton.","New York : Zebra Books, 1981"
Fire force /,"Teed, Jack Hamilton.","New York, N.Y. : Kensington Pub. Corp., 1982"
Gunships the killing zone /,"Teed, Jack Hamilton.","New York : Zebra Books, Kensington Pub. Corp., 1981"
"Gunships, the killing zone /","Teed, Jack Hamilton.","New York : Zebra Books, 1981"
"Teen sex slaves of Saigon.  Publication:  New York, N.Y. : Star Distributors, 1984   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Teen sex slaves of Saigon.  Publication:  New York, N.Y. : Star Distributors, 1984   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1984"
The nightwalker /,"Tessier, Thomas.","New York : Leisure Books, 1979"
