title,author,pub
Ottawa to Caen; letters.,"Wilkinson, Arthur Campbell, 1920-1944.",[Ottawa] Tower Books 1947
Commando attack /,"Holman, Gordon.","London : Hodder & Stoughton, 1944"
The end in Africa,"Moorehead, Alan, 1910-1983.","London, H. Hamilton 1943"
From a Japanese prison /,"Heaslett, Samuel.","London : SCM Press, 1943"
Seven came through : Rickenbacker's full story /,"Rickenbacker, Edward V.","New York : Doubleday, Doran, 1943"
"Return via Dunkirk,","Austin, John.","London, Hoder & Stoughton Ltd.  1943, 1940"
Seven came through : Rickenbacker's full story /,"Rickenbacker, Eddie, 1890-1973.","Garden City, NY : Doubleday & Co.,  1950, 1943"
U.S. Rangers /,"Darby, William Orlando.","[S.l. : s.n., 1944"
Moscow war diary /,"Werth, Alexander, 1901-1969.","New York : Knopf, 1942"
The years of war (1941-1945) /,"Grossman, Vassili.","Moscow, 1946"
"The crucible, an autobiography","Panlilio, Yay.","New York, Macmillan, 1950"
Adrift : the story of twenty days on a raft in the South Atlantic /,"Bell, Ethel.; Hunter, J. H.","Harrisburg, Pa. : Christian Publications, 1943"
"220 Wesleyan Station : eight servicemen's letters /  Publication:  Whitman, Mass. : Washington Street Press, 1946   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","220 Wesleyan Station : eight servicemen's letters /  Publication:  Whitman, Mass. : Washington Street Press, 1946   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Whitman, Mass. : Washington Street Press, 1946"
"Letters from my son, 1942-1944 /","Spicer, Roger Lancelot, 1922-1944.; Spicer, L. D.; Russell, David,","London : Privately printed by Unwin Brothers, 1946"
"[Letters from England, 1941-1945, written to T.D.A. Cockerell in the United States.","Cockerell, Douglas Bennett, 1870-1945.; Cockerell, Theodore D. A.","N.p., 1945"
"Fighter pilot;  a personal record of the campaign in France, September 8th, 1939, to June 13th, 1940 /","Richey, Paul Henry Mills.","Sydney, Australia, Angus and Robertson 1941"
Miracle on the Congo report from the Free French front /,"Burman, Ben Lucien, 1896-1984.","New York : John Day, 1942"
"One wide expanse.  Publication:  [S.l. : s.n.,  1950-1963?   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","One wide expanse.  Publication:  [S.l. : s.n.,  1950-1963?   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","[S.l. : s.n.,  1950-1963?"
Miracle on the Congo report from the Free French front /,"Burman, Ben Lucien, 1896-1984.","New York : John Day Co., 1942"
Miracle on the Congo report from the Free French front /,"Burman, Ben Lucien, 1896-1984.","New York : John Day, 1942"
My last days in France : adventures and experiences of an English missionary during nineteen days' flight before the invading Nazi forces /,"Reece, Frank.","Kilmarnock : John Ritchie, 1941"
Story of a secret state /,"Karski, Jan, pseud.","Toronto : Popular library, 1944"
"Tarawa, the toughest battle in Marine Corps history","Hannah, Dick.","[New York] Distributed by Duell, Sloan & Pearce 1944"
Story of a secret state,"Karski, Jan",London Hodder & Stoughton 1945
RAAF Log /    Corp,"Australia., Royal Australian Air Force., Directorate of Public Relations.","Canberra : published for The Royal Australian Air Force by Australian War Memorial, 1950"
"Leon L. Jolliff World War II diary, 1942-1944.","Jolliff, Leon L.",1942-1944
"The SIU at war true experiences in the war at sea of members of the Seafarers International Union /    Author:  Bunker, John.  Corp",Seafarers' International Union of North America.,"[New York] : Seafarers International Union of North America, 1944"
"God was with me in a Japanese concentration camp,","Deutsch, Helen E.","Miami, Fla., 1945"
Wings over Olympus.,"Wisdom, T. H.","London, G. Allen & Unwin ltd 1942"
Silent is the vistula the story of the Warsaw uprising /,"Orska, Irena, Auteur.","New York : Longmans : Green, 1946"
Silent is the vistula : the story of the Warsaw uprising /,"Orska, Irena","London [u.a.] Longmans, Green 1946"
There is a spirit in Europe ... : a memoir of Frank Thompson <Extracts from his letters and diary> /,"Thompson, William Frank, 1920-1944.","London : Gollancz,  1948, 1947"
New Guinea diary : by George H. Johnston.,"Johnston, George, 1912-1970.","Sydney : Angus & Robertson, 1943"
A thousand shall fall /,"Habe, Hans, 1911-1977.; Guterman, Norbert,","Cleveland, Ohio : World Pub.,  1944, 1941"
Soldier of Orange /,"Hazelhoff Roelfzema, Erik, 1917-2007.",1945-1990?
Letters home from our boys in the service.    Corp,American News Company.,"[New York : American News Co., 1944"
You'll die in Singapore /,"McCormac, Charles, 1915-","London : Robert Hale, 1955"
Royal Engineers battlefield tour : Normandy to the Seine /    Corp,"Great Britain., Army., British Army of the Rhine., Royal Engineers.","[England] : The Engineers, 1946"
Chinese ink and brush sketches of prisoner of war camp life in Hong Kong : 25 December 1941-30 August 1945 /,"Skvorzov, A. V.","Hong Kong : A. Skvorzov, 1948"
I live again.,"Alexandra, Mother, 1908-","New York, Toronto : Rinehart, 1951"
Of Rice and Men /,"Reynolds, Robert Victor, 1919.","Winona, Minn. : the Leicht Press,  1950, 1949"
Commando.,"Durnford, Hugh, 1921-.","London, Kimber 1953"
"Three against Rommel : the campaigns of Wavell, Auchinleck and Alexander.","Clifford, Alexander, 1909-","London : G.G. Harrap,  1944, 1943"
"Courage and fear,","Renault-Roulier, Gilbert.","[S.l. : s.n.], 1950"
How Norway resisted.,"Claffy, Reidar.","New York : American-Scandinavian Foundation, 1940"
"The log : Stalag Luft III, Belaria [and] Sagan, 1939-1945 /","Cousens, Bryce.; Entract, Terence.","Cheltonham, Glos. [England] : B. Cousens, 1947"
Guadalcanal round-trip : the story of an American Red Cross Field Director in the present war /,"Campbell, Alfred S.","Lambertville, N.J. : [The Author], 1945"
The man who never was /,"Montagu, Ewen, 1901-","Philadelphia : J.B. Lippincott, 1954"
Seven assignments.,"Clarke, Dudley.","London, J. Cape 1949"
"Some letters, 1939-1942.","Pilkington, Mark Leslie, 1914-1942.","[London, Printed by W. Clowes, 1940"
"Four Jills in a jeep,","Landis, Carole, 1919-1948.",Cleveland [etc.] World Pub. Co. 1945
The Manipur Road /,"McLintock, J. Dewar","London : Digit Books,  1950-1959?"
Hubbub in Java /,"Thompson, John, 1907-1968.","Sydney : Currawong Publishing Co., 1946"
The valley of the shadow /,"Lilje, Hanns, 1899-1977.; Wyon, Olive,","Philadelphia : Muhlenberg Press, 1955"
The diary of a young girl /,"Frank, Anne, 1929-1945.","Richmond Hill, Ont. : Simon & Schuster of Canada, 1953"
We have been there. Second series.    Corp,Canadian Broadcasting Corporation.,"Toronto, CBC publications branch 1942"
The glorious company of Balzacians of America.,"Royce, William Hobert,","[New York, 1942"
Lest we forget /,"Feeney, Doris.","[Melbourne] : Congregational Women's Association of Australia and New Zealand, 1946"
"Two Septembers, 1939 and 1940 : a diary of events /","Baley, Stefan.","London : Allen & Unwin, 1941"
"Spotlight on Stalag Luft III /  Publication:  [Consett [England] : Printed by Ramsden Williams Print. Contractor, 1945   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Spotlight on Stalag Luft III /  Publication:  [Consett [England] : Printed by Ramsden Williams Print. Contractor, 1945   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","[Consett [England] : Printed by Ramsden Williams Print. Contractor, 1945"
London front.,"Jesse, F. Tennyson 1888-1958.","London : Constable, 1940"
"From hell to breakfast,","Olsson, Carl.","London, G. Allen & Unwin Ltd. 1943"
Quartermaster operations at the port of Antwerp in World War II /,"Bowden, Edwin T.","[Maryland? : s.n.,  1945-1955?"
"My guerrilla years; experiences and observations during the Japanese Occupation in the Province of Cebu,","Villamor, Cayetano M.","Cebu City, Villamor Pub. House 1955"
Finnmark i flammer. : Fortalt av den brente jords egne kvinner og menn.,"Hellesnes, Berntine (Ruud), 1885-","Kragero : Eget, 1950"
Jungle Pimpernel : the story of a district officer in Central Netherlands New Guinea /,"Rhys, Lloyd.","London : Hodder and Stoughton, 1947"
Jungle pimpernel the story of a district officer in central Netherlands New Guinea /,"Rhys, Lloyd.","Melbourne : Braille Writers' Association of Victoria, 1949"
"Spirits unbroken : the story of three years in a civilian internment camp, under the Japanese at Baguio and at old Bilibid Prison in the Philippines from December, 1941 to February, 1945 /","Hind, R. Renton 1885-","San Francisco : John Howell, 1947"
Rescued children /,"Habas, Bracha, 1900-1968.; Satten, Sylvia.","Tel-Aviv : Lion the Printer, 1945"
The incredible city,"Henrey, Robert, Mrs) (1906-;","London : Dent,  1944-?"
Escape to danger,"Nattages, Franois.","[London] G. G. Harrap, in association with B. U. E. 1943"
Company commander /,"MacDonald, Charles B., 1922-","Washington: Infanry Journal Press, 1947"
The war diary of Clyde J. Berwick.,"Berwick, Clyde J.","[Tasmania : The Author,  1939-1945?"
General Wainwright's story.,"Wainwright, Jonathan Mayhew, 1883-1953.; Considine, Robert Bernard,","N. Y., Doubleday, 1946"
Assignment to Berlin,"Flannery, Harry W., 1900-","New York, A.A. Knopf, 1942"
"Melbern Rogers letter, 1941 Dec. 19.","Rogers, Melbern.",12/19/41
Underground escape,"Tsuji, Masanobu",Tokyo Booth & Fukuda 1952
Jailbird jottings : the impressions of a Singapore internee /,"Parfitt, I. G. J.","[S.l : s.n, 1947"
Leningrad,"Werth, Alexander (1901-1969). Auteur.","London : Hamish Hamilton, 1944"
Leningrad,"Werth, Alexander",New York Knopf 1944
Leningrad /,"Werth, Alexander, 1901-1969.","London : Hamish Hamilton, 1944"
Leningrad /,"Werth, Alexander, 1901-1969.","London : Hamish Hamilton, 1944"
Underground escape /,"Tsuji, Masanobu, 1902-","Tokyo : Booth and Taro Fukuda , 1952"
H. M. corvette /,"Monsarrat, Nicholas, 1910-1979.","New York : J.B. Lippincott, 1943"
"H.M.A.S /. /  Publication:  Canberra : Australian War Memorial,  1953, 1942   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","H.M.A.S /. /  Publication:  Canberra : Australian War Memorial,  1953, 1942   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Canberra : Australian War Memorial,  1953, 1942"
Half past when : an American with the fighting French /,"Davis, Hassoldt.","Philadelphia ; New York : J.B. Lippincott Company, 1944"
H. M. corvette.,"Monsarrat, Nicholas, 1910-1979","New York, L. E. Spivak 1943"
The Sand kings of Oman : Being the experiences of an R.A.F. officer in the little known regions of Trucial Oman Arabia; With 16 ill. and 2 maps /,"O'Shea, Raymond.","London : Methuen, 1947"
The Suzy-Q /,"Hardison, Priscilla.; Wormser, Anne.","New York : Literary Classics, 1943"
"Zero hours,","Austin, John.","London, Hodder & Stoughton 1943"
England's hour. [An impression of civilian life under fire. With plates.].,"Brittain, Vera, 1893-1970.","London, 1941"
They flew through sand : the notes and sketches of a R.A.F. officer in the western desert /,"Houghton, George William, 1905-; Saba, Mahmoud.","Cairo : R. Schindler, 1942"
Call us to witness : a Polish chronicle /,"Warfield, Hania.; Warfield, Gaither.","New York : Ziff-Davis, 1945"
THE CRUCIBLE: AN AUTOBIOGRAPHY.,"Yay, Col.","New York : Macmillan, 1950"
Let's talk it over /    Corp,American National Red Cross.,"Washington, D.C. : American National Red Cross, 1944"
"Stand easy.  Publication:  Canberra : Published for the Australian Military Forces by Australian War Memorial,  1954, 1945   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Stand easy.  Publication:  Canberra : Published for the Australian Military Forces by Australian War Memorial,  1954, 1945   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Canberra : Published for the Australian Military Forces by Australian War Memorial,  1954, 1945"
Sword of bone.,"Rhodes, Anthony Richard Ewart.","London, Faber 1943"
Invasion diary,"Tregaskis, Richard, (1916-1973), Auteur.","New York : Random House, 1944"
Panzer leader /,"Guderian, Heinz, 1888-1954.; FitzGibbon, Constantine,","London : Michael Joseph, 1953"
Panzer leader /,"Guderian, Heinz, 1888-1954.","Washington : Zenger Pub. Co., 1952"
The story of the strange fate of the ZamZam : the miracle ship and the miraculous rescue of the one hundred twenty missionaries /,"Oiness, Sylvia M.","Minneapolis : Nathaniel Carlson, 1942"
Panzer leader /,"Guderian, Heinz, 1888-1954.; FitzGibbon, Constantine,","London : Michael Joseph, 1953"
Panzer leader /,"Guderian, Heinz, 1888-1954.","Washington : Zenger Pub. Co., 1952"
Second diary of a diplomatic correspondent,"Bilainkin, George 1903-","London S. Low, Marston 1947"
The story of the strange fate of the ZamZam : the miracle ship and the miraculous rescue of the one hundred twenty missionaries /,"Oiness, Sylvia M.","Minneapolis : Nathaniel Carlson, 1942"
"Horror trek : a true story of Bataan, the death march and three and one-half years in Japanese prison camps /","Levering, Robert W.","Dayton, OH : Horstman Printing Co., 1948"
The strategy of the South-East Asia campaign : a lecture /,"Mountbatten of Burma, Louis Mountbatten, Earl, 1900-1979.","[London] : Royal United Service Institution, 1946"
Two years with the chinese communists,"Band, Claire; Band, William","New Haven, Conn. Yale Univ. Press 1948"
Don't think it hasn't been fun /,"Reynolds, Quentin, 1902-1965.","London : Cassell, 1941"
Don't think it hasn't been fun : <a war correspondent's experiences during World War II.>.,"Reynolds, Quentin James, 1902-1965.","London : Cassell, 1941"
Pictures from Persia,"Keeling, Cecil.","London : Hale,  1947-?"
The pilot walked home /,"Hornsey, Denis.","London : Collins, 1945"
British soldier looks at India : letters of Clive Branson.,"Branson, Clive, 1907-1944.","Bombay : People's Pub. House, 1945"
Danger forward : the story of the First Division in World War II ... /,"Knickerbocker, H. R.; Baldwin, Hanson Weightman,","Washington, D.C. : Society of the First Division ; Atlanta, Georgia : Albert Love Enterprises,  1948, 1947"
The march out : the end of the Chindit adventure /,"Byam Shaw, James (1903-....). Auteur.","London : Rupert Hart-Davis, 1953"
Return via Dunkirk /,Gun Buster.,"Toronto : Musson, 1941"
"The price for freedom : a written and photographic record of over 500 of those who lost their lives in the Second World War while serving in the armed forces of Canada, Sept., 1939 to June, 1942 /","Hill, B. Kirkbride.","Toronto : Ryerson Press, 1942"
Hitler's paper weapon,"Hoettl, Wilhelm.; Creighton, Basil.","London : R. Hart-Davis, 1955"
World blackout.,"Millin, Sarah Gertrude Liebson, 1889-1968.","Faber, 1946"
Unbroken : the story of a submarine /,"Mars, Alastair, 1915-","London : Non-Fiction Book Club, 1953"
Eisenhower was my boss;,"Morgan, Kay Summersby.; Kearns, Michael,","New York, Dell 1948"
Eisenhower was my boss;,"Morgan, Kay Summersby.; Kearns, Michael,","New York, Dell 1948"
A space for delight. Letters from the late Rear-Admiral Cosmo Graham to his wife during the years 1939-1942. [With a map.].,"Graham, Cosmo Moray.","London, 1954"
The war history of Southern Rhodesia /,"MacDonald, J. F. 1897-1967.","Salisbury : [s.n.], 1947"
The story of World War II and how it came about /,"Riess, Curt.","Garden City, N.Y. : Garden City Pub., 1944"
A year of battle /,"Moorehead, Alan, 1910-","Melbourne : Jaboor, 1943"
Here is your war.,"Pyle, Ernie, 1900-1945.","New York : Lancer Books, 1943"
Strange harmony /,"Sewell, William G. 1898-1984.","London : Friends Service Council, 1946"
Strange harmony /,"Sewell, William Gawan.","London : Livingstone Press, 1946"
Strange harmony,"Sewell, William Gawan.","Melbourne : Braille Writers' Association of Victoria, 1948"
"Through the dark night; being some account of a war correspondent's journeys, meetings, and what was said to him, in France, Britain and Flanders during 1939-1941.","Hodson, James Lansdale, 1891-","London, Gollancz, 1941"
"From hell to breakfast,","Olsson, Carl.","Dallas, Southern Methodist University Press, 1944"
You'll be sorry : [an autobiographical account of the author's experiences as a private soldier and a war correspondent with the 8th Division in Malaya].,"Mant, Gilbert, 1902-","Sydney : Johnson, 1944"
Dress rehearsal the story of Dieppe /,"Reynolds, Quentin, 1902-1965.","Melbourne : Braille Writers' Association of Victoria, 1944"
Dear folks : a series of letters as written home /,"Davis, Sumner Danforth.","Birmingham, Ala. : [s.n.], 1945"
East Indies episode : an account of the demolitions carried out and of some of the experiences of the staff in the East Indies oil areas of the Royal Dutch-Shell Group during 1941 and 1942.,"Fabricius, Johan, 1899-","London, Eng. : Shell Petroleum Co., 1949"
Burma diary.,"Geren, Paul Francis, 1917-","New York and London, Harper & Bros. [i.e. Ann Arbor, Mich., University Microfilms, 1950s"
"One British woman's story of British women in the Quartermaster Service, European Theater of Operations, World War II /","Ross, Gladys.; Littlejohn, Robert M.","[Harwood, Md. : s.n., 1955"
Rehearsal for invasions an eyewitness story of the Dieppe raid ...,"Reyburn, Wallace.","London, And Toronto [etc.] G.G. Harrap and Co. 1943"
Lower deck /,"Davies, John, 1913-","New York : Macmillan, 1946"
Conspiracies against peace : notes of an English journalist /,"Parker, Ralph.","Moscow : Literaturnaya Gazeta Publishers, 1949"
End of a Berlin diary.,"Shirer, William L.","New York, 1947"
The Blood-red island : [an account of the author's experiences on Madagascar during World War II].,"Croft-Cooke, Rupert, 1903-1980.","London : Staples Pr., 1953"
"Red grew the harvest : missionary experiences during the Pacific War of 1941-45 /  Publication:  Sydney : Pellegrini, 1947   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Red grew the harvest : missionary experiences during the Pacific War of 1941-45 /  Publication:  Sydney : Pellegrini, 1947   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Sydney : Pellegrini, 1947"
Irregular adventures,"Lawrence, Christie Norman, 1917-","London, Faber & Faber, 1947"
Failure of a mission : Berlin : 1937-1939 /,"Henderson, Nevile.","New York : G.P. Putnam's Sons, 1940"
Failure of a mission Berlin 1937-1939 /,"Henderson, Nevile Sir, 1882-1942.","London : Royal National Institute for the Blind, 1940"
"Prison life on a Pacific raider : the adventures of Betsy Sandback and Geraldine Edge, nurse escorts to the first five hundred children evacuated to Australia.","Sandbach, Betsy.; Edge, Geraldine.","London : Hodder and Staunton, 1941"
"I was there ; the personal story of the Chief of Staff to Presidents Roosevelt and Truman, based on his notes and diaries made at the time. With a foreword by President Truman.","Leahy, William D.","London : Victor Gollancz., 1950"
"Remember : Japan-Okinawa, Iwo-Philippines, Guam-Palau-Saipan, Tarawa-Tinian, Marshalls-New Guinea, Wake Island-Solomons, Guadalcanal-New Cal, Bataan-Corregidor, Pearl Harbor /","Pappas, Sam C.","Chicago, IL : The Author, 1946"
The turn of the tide /,"Tomlinson, H. M. 1873-1958.","London : [s.n., 1945"
Enemy coast ahead,"Gibson, Guy, Auteur.","London : M. Joseph Ltd.,  1946-?"
"47th tank battalion history from New York o/Hudson to Muhdorf o/Inn.  Publication:  Mhdorf : Druck von D. Geiger, 1945   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","47th tank battalion history from New York o/Hudson to Muhdorf o/Inn.  Publication:  Mhdorf : Druck von D. Geiger, 1945   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Mhdorf : Druck von D. Geiger, 1945"
Signal venture.,"Harris, L. H.","Aldershot [Eng.] : Gale & Polden, 1951"
"Three corvettes, comprising H.M. corvette, East coast corvette, Corvette command; with 7 half-tone plates.","Monsarrat, Nichols, 1910-","London, Toronto [etc.] Cassell and Co. 1953"
Return ticket : (3. impr.).,"Deane-Drummond, Anthony.","London : Collins, 1953"
"Herbert C. Bell papers, 1942-1945.","Bell, Herbert C.",1942-1945
"Soldiering on : the Australian Army at home and overseas /  Publication:  Canberra : Australian War Memorial,  1949, 1942   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Soldiering on : the Australian Army at home and overseas /  Publication:  Canberra : Australian War Memorial,  1949, 1942   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Canberra : Australian War Memorial,  1949, 1942"
"Soldiering on : the Australian Army at home and overseas /  Publication:  Canberra : Australian War Memorial,  1948, 1942   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Soldiering on : the Australian Army at home and overseas /  Publication:  Canberra : Australian War Memorial,  1948, 1942   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Canberra : Australian War Memorial,  1948, 1942"
A guide to W.B. Thomas's Dare to be free /,"Menon, K. R. 1907-; Thomas, Walter Babington.","Singapore : India Pub. House, 1955"
Den stora flykten.,"Brickhill, Paul, 1916-","Stockholm : Natur Och Kultur, 1951"
Gauntlet to overlord : the story of the Canadian army /,"Munro, Ross.","Edmonton : Hurtig Pub., 1945"
The way of recovery/,"Simpson, William.","London : H. Hamilton, 1944"
David Barnett /,P. N.,"[England? : s.n., 1940s"
"Three corvettes : comprising H.M. Corvette, East Coast Corvette, Corvette Command /","Monsarrat, Nicholas, 1910-1979.","London : Cassell and Co Ltd., 1955"
"Three corvettes : comprising H.M. Corvette, East Coast Corvette, Corvette Command /","Monsarrat, Nicholas, 1910-1979","London : Cassell and Co., 1953"
"Berlin diary; the journal of foreign correspondent, 1934-1941.","Shirer, William L. 1904-","New York: A. A. Knopf, 1941"
"Berlin diary : the journal of a foreign correspondent, 1934-1941 /","Shirer, William L, 1904-","New York : A.A. Knopf, 1941"
"Berlin diary; the journal of a foreign correspondent, 1934-1941","Shirer, William L. 1904-1993.","London : Hamilton, 1941"
"Assignment to catastrophe / Vol. 1, Prelude to Dunkirk. : July 1939-May 1940.","Spears, Edward Louis, Sir, 1886-1974.",London : Heinemann. 1954
Descent into danger.,"Young, Ramsay Ferguson, 1920-",London : Wingate 1955
Eastern approaches /,"Maclean, Fitzroy, 1911-1996.","New York : Time Inc., 1950"
Eastern approaches.,"Maclean, Fitzroy, 1911-","London : Cape, 1951"
Scrapbook of victory : further extracts from a war-time scrapbook.,"Winn, Godfrey Herbert.","London, 1945"
"Outside information, being a diary of rumours collected by N. Royde Smith, together with letters from others and some account of events in the life of an unofficial person in London and Winchester during ... September and October 1940.","Royde-Smith, Naomi Gwladys.","London, 1941"
"Diary of C.V.R. Schuyler, 1945-1946.","Schuyler, C. V. R.",1945-1946
Baggage to the enemy.,"Ardizzone, Edward, 1900-","Right Book Club, 1942"
At the mercy of the Godless hordee /,"Pachale, Alfred.; Kies, Reinhold Friedrich.","[Adelaide : *** Print, 1951"
The silver crescent,"De Chair, Somerset Struben, 1911-","London : The Golden Cockerel Press, 1943"
Paris-underground /,"Shiber, Etta.; Dupre, Anne.; Dupre, Paul.","[Alexandria, Va.] : Time-Life Books, 1943"
An African soldier speaks /,"Kakembo, Robert H.","Kampala : George C. Turner, 1944"
An African soldier speaks /,"Kakembo, Robert H.","Kampala : George C. Turner, 1944"
"Paris-underground,","Shiber, Etta (Kahn), 1878-1948.","New York, Scribner, 1943"
Paris-underground /,"Shiber, Etta.; Dupre, Anne.; Dupre, Paul.","New York : Charles Scribner's Sons, 1943"
Het achterhuis : dagboekbrieven 14 Juni 1942 - 1 Augustus 1944 /,"Frank, Anne, 1929-1945.","Amsterdam : Contact, 1947"
Malta Invicta,Bartimeus.,"Melbourne : Braille Writers' Association of Victoria, 1944"
"Notebooks, 1944-1945.","McMurran, Hugh L.",1944-1945
Shame the devil /,"Cochran, Ruth Cochran.","[Laramie, Wyo.?] : Cochran, 1954"
Letter to Justin : WWII Adventures remembered Southwest Pacific area 1941-1945 /,"Heath, Willard.",1941-1945
"Papers, 1940-1986.","Chaney, William Marshal.",1940-1986
This Europe.,"Mukerji, Girija.","Calcutta : Saraswaty Library, 1950"
"Memoir, ca. 1943-2001.","Murdock, Quentin C., 1919-",1943-2001
My three years in World War II.,"Gibson, Irene M.","Holley, NY : Poor Richard's Press,  1941-1987?"
No picnic on Mount Kenya /,"Benuzzi, Felice.","London : Readers Union, 1953"
The last days and the first.,"Schulenburg, Tissa Hess.","London, Harvill Press 1948"
"Operation of the 3rd Platoon, Company L, 157th Infantry (45th Infantry Division) in the Battle at Anzio during the push for Rome, 22-24 May 1944 (Anzio Campaign) /","Barfoot, Van T. CPT.",1949
"Memoir, 1944-1990.","Weaver, Max Dickson, 1917-2012.",1944-1990
Slightly out of focus,"Capa, Robert, 1913-1954.","New York, H. Holt, 1947"
Slightly out of focus /,"Capa, Robert, 1913-1954.","New York : Henry Holt and Company, 1947"
"Wessinger family papers, 1941 May 16-1945 Oct. 25.","Wessinger family; Wessinger, Ernest Ralph.; Wessinger, Herman O.",1941-1945
"Logistical operations of the XIV Corps (Independent) during the New Georgia Operation, 10 July-6 August 1943 (Northern Solomons Campaign) /","Taylor, Henry, F.",1943
"A Nevada soldier in World War II, 1942-1996 (1942-1946)","Brunton, George D.; Neilson, William Robert.",1942-1996
Down in my heart /,"Stafford, William, 1914-1993.","1946 Dissertation:  Thesis (M.A.)--University of Kansas, 1946."
Between the thunder and the sun.,"Sheean, Vincent, 1899-1975.","Garden City, New York : Garden City Publishing Co.,  1944, 1943"
"A history of ""Charlie Battery"" /","Furbush, Lawrance M.; Rathbun, John B.","[S.l.] : s.n., 1945"
"Flight to Arras,","Saint-Exupry, Antoine de, 1900-1944.; Galantire, Lewis,","London, Toronto, W. Heinemann ltd 1943"
"Hazel Swain papers, 1942-1945.","Swain, Hazel.; Swain, A. B.",1942-1945
"My life in the service, the diary of [John L. Morris].","Morris, John L.",1942-1943
From dusk till dawn /,"Street, A. G. 1892-1966.","London : Blandford Press, 1945"
From dusk till dawn /,"Street, Arthur George, 1892-","London : Harrap, 1945"
"Reminiscence, June 20, 1944.","Ramage, James D. 1916-",6/20/44
Les enfants humilies : journal 1939-1940 /,"Bernanos, Georges, 1888-1948.","[S.l.] : Gallimard, 1949"
Bomber pilot /,"Cheshire, Leonard, 1917-1992.","New York : Hutchinson, 1943"
"Semper fidelis The U.S. marines in the Pacific, 1942-1945 /","O'Sheel, Patrick. diteur scientifique.; Cook, Eugene.","New York : William Sloane Associates,  1947-?"
America at Dachau /,"Gaskill, John G.","East Derry, N.H. : J.G. Gaskill, 1945"
"William B. Breuer papers, 1941-1983.","Breuer, William B., 1922-2010.",1941-1983
"Operations of the 45th Infantry Division in the landing and establishment of the beachhead in Southern France, 15-17 August 1944 (Southern France Campaign) /","Taylor, Benjamin G. Jr.","Fort Benning, GA. : Staff Department, The Infantry School, 1950"
Tell the West /,"Gliksman, Jerzy G., 1902-","New York : National Committee for a Free Europe, 1948"
Test pilot /,"Duke, Neville, 1922-; Mitchell, Alan W.","London : Transworld, 1955"
Marching toward the sun : being the war letters /,"Bailey, Kenneth C.; Bailey, Wilber E.; Bailey, Hamilton.",1944
"World War II letters, 1942-1945.","Masters, Walter J., 1910-1975.",1942-1945
They sent me to Iceland,"Goodell, Jane, Auteur.","New York : L. Washburn, Inc.,  1943-?"
Towards the morning;,"Hodson, James Lansdale, 1891-","London, Gollancz, 1941"
The Black brigade: I. Between the rivers Raba and Prut. II. Armoured adventure.,"Kurcz, F. S.","Harrow, Atlantis Pub. Co., 1943"
"Papers, ca. 1942-2000.","Speakman, Lyman A., 1924-",1942-2000
"Gwyn P. Rees miscellany, 1943-1944.","Rees, Gwyn P.; Rees, Gertrude.",1943-1944
"World War II letters, 1942-1945.","Masters, Walter J., 1910-1975.",1942-1945
Marching toward the sun : being the war letters /,"Bailey, Kenneth C.; Bailey, Wilber E.; Bailey, Hamilton.",1944
"Rowe, Robert A. papers, 1944-1991.","Rowe, Robert A., -1991.",1944-1991
Hungarian premier : a personal account of a nation's struggle in the second world war /,"Kllay, Mikls Ungar. Ministerprsident 1942-1944, 1887-1967.","New York : Columbia Univ. Press, 1954"
"Operations of the 77th Division (XXIV Corps) in the Ormoc Corridor, Leyte Islands, 7 December 1944 (South Philippine Island Campaign) /","Becker, Marshall, O., MAJ.",1944
"We thought we heard the angels sing; the complete epic story of the ordeal and rescue of those who were with Eddie Rickenbacker on the plane lost in the Pacific,","Whittaker, James C., 1901-","New York, E.P. Dutton & co., inc., 1954"
