title,author,pub
Hard Corps : from gangster to marine hero.,"Martinez, Marco, 1981-","New York : Three Rivers Press,  2008, 2007"
Fear up harsh : an Army interrogator's dark journey through Iraq /,"Lagouranis, Tony.; Mikaelian, Allen.","New York, N.Y. : NAL Caliber,  2008, 2007"
Not on my watch : the 21st century combat medic /,"Peters, Joshua M.; Fansler, Josh R.","Bloomington, Ind. : AuthorHouse, 2005"
The freedom : shadows and hallucinations in occupied Iraq /,"Parenti, Christian.","New York : New Press ; York : Signature Books Services [distributor],  2005, 2004"
The freedom : shadows and hallucinations in occupied Iraq /,"Parenti, Christian.","New York : New Press, 2004"
Beyond duty : life on the frontline in Iraq /,"Meehan, Shannon P.; Thompson, Roger","Cambridge : Polity,  2011, 2009"
Purple hearts /,"Berman, Nina.","London : Trolley, 2004"
"Voices from the Front : Letters Home from America's Military Family.  Publication:  Carroll & Graf Pub, 2005   Document:  English :  Book      Libraries Worldwide : 21   More Like This:  Advanced options ...   See more details for locating this item","Voices from the Front : Letters Home from America's Military Family.  Publication:  Carroll & Graf Pub, 2005   Document:  English :  Book      Libraries Worldwide : 21   More Like This:  Advanced options ...   See more details for locating this item","Carroll & Graf Pub, 2005"
"Babylon by bus, or, The true story of two friends who gave up their valuable franchise selling Yankees suck t-shirts at Fenway to find meaning and adventure in Iraq, where they became employed by the occupation in jobs for which they lacked qualification and witnessed much that amazed and disturbed them /","LeMoine, Ray, 1979-; Neumann, Jeff.; Webster, Donovan.","New York, NY : Penguin, 2007"
Hogs in the shadows : marine snipers in training and in action /,"Afong, Milo S.","New York : Berkley Caliber,  2012, 2007"
Beyond Duty : Life on the Frontline in Iraq.,"Meehan, Shannon.; Thompson, Roger.","Chichester, UK Wiley 2011"
"Boredom by day, death by night : an Iraq war journal /","Conner, Seth A.; English Wesley.","[Wheaton, Ill.] : Tripping Light Press, 2007"
The fighting 69th : one remarkable National Guard Unit's journey from Ground Zero to Baghdad /,"Flynn, Sean Michael.","London : Penguin Books, 2008"
"Nubs : a mutt, a Marine & a miracle /","Dennis, Brian, 1971-; Larson, Kirby.; Nethery, Mary.","London : Little, Brown Young Readers, 2009"
"Shadow of the sword : a Marine's journey of war, heroism, and redemption /","Workman, Jeremiah, 1983-; Bruning, John R.","Lincoln : University of Nebraska Press,  2012, 2009"
In country : soldiers' stories from Iraq and Afghanistan /,"Karady, Jennifer, 1967-","San Francisco : SF Camerawork Publications, 2010"
US Navy Hornet units of Operation Iraqi Freedom /,"Holmes, Tony.","Oxford : Osprey,  2004-"
Exit wounds : one Australian's war on terror /,"Cantwell, John.; Bearup, Greg.","Carlton, Vic. : Melbourne University Press, 2012"
Exit wounds : one Australian's war on terror /,"Cantwell, John.; Bearup, Greg.","Carlton, Vic. : Melbourne University Press, 2012"
Collateral kindness /,"Holton, Paul, author.","Springville, Utah : CFI, 2013"
Surviving twilight /,"Bernskoetter, Shane A.","[North Charleston, SC] : Booksurge, 2005"
The gift of valor : a war story /,"Phillips, Michael M.","New York : Broadway Books,  2006, 2005"
Baghdad burning. Volume 2 : girl blog from Iraq /,Riverbend.,"London : Marion Boyars, 2006"
Women write the war : the voices of women behind Operation Iraqi Freedom /,"Pedersen, Bee.","Tuscaloosa, AL : St. John's Press, 2004"
"A quiet reality : a chaplain's journey into Babylon, Iraq with the 1st Marine Expeditionary Force /","Marrero, Emilio.","Lima, Ohio : Faith Walk Pub., 2009"
"Baghdad burning, volume 2 : girl blog from Iraq : October 2004 through August 2006 /",Riverbend.,"London : Marion Boyars ; New York : Feminist Press, 2006"
A soldier's words /,"Olmsted, Andrew J., 1970-2008.; Olmsted, Nancy.","New York : Vantage Press, 2009"
Maverick One : Para. Pathfinder. Renegade : the making of a warrior /,"Blakeley, David.","London : Orion, 2013"
Rule number two : lessons I learned in a combat hospital /,"Kraft, Heidi Squier.","Boston, Mass. ; London : Little, Brown, 2008"
The prince of the marshes : and other occupational hazards of a year in Iraq /,"Stewart, Rory.","Toronto : Penguin Canada, 2006"
182 days in Iraq : plus a year of reaction at home /,"Kiver, Phil.","Tarentum, PA : Word Association Pub., 2006"
"Without prejudice : Iraq, Afghanistan : a personal account of nations in conflict /","Scholes, David L.","Leicester : Matador, 2008"
War stories II : further accounts of Minnesotans who defended their nation /,"Zdon, Al.","Mounds View, Minn : Moonlit Eagle Productions, 2010"
Street fight in Iraq : what it's really like over there /,"Tracy, Patrick, 1967-","Oceanside, CA : Leatherneck Pub., A division of Levin Pub. Group, 2006"
Surviving Iraq : soldiers' stories /,"Tripp, Elise Forbes.","Northampton, Mass. : Olive Branch Press, 2007"
Back in the fight : the explosive memoir of a special operator who never gave up /,"Kapacziewski, Joseph.; Sasser, Charles W.","New York : St, Martin's Press, 2013"
Until tuesday : a wounded warrior and the golden retriever who saved him.,"Montvalvan, Luis Carlos.","New York : Hyperion, 2012"
Through our eyes /,"Odom, Jesse.","Rock Hill, SC : Bella Rosa Books, 2008"
Through our eyes /,"Odom, Jesse.","Rock Hill, SC : Bella Rosa Books, 2008"
Wiser in battle : a soldier's story /,"Sanchez, Ricardo S., 1951-; Phillips, Donald T.","New York : Harper,  2009, 2008"
The Iraq War Blog : an Iraqi family's inside view of the first year of the occupation /,"Al-Araji, Faiza.; Jarrar, Khalid.; Jarrar, Raed.","Nashville, Tenn. : Second Chance Pub., 2008"
A hundred and one days /,"Seierstad, sne, 1970-","Bath : Windsor, 2006"
The Baghdad Blogger /,"Pax, Salam.","Toronto : McArthur, 2003"
Contact wait out /,"Collins, Dan.","Rugby : Monday, 2009"
We got him! : a memoir of the hunt and capture of Saddam Hussein /,"Russell, Steve.","Marietta, GA. : Deeds Pub., 2011"
Faith of our sons : a father's wartime diary /,"Schaeffer, Frank.","New York : Carroll & Graf, 2005"
Sub-version : a shocking true story of corruption and redemption in the nuclear submarine force and the war in Iraq /,"Brownfield, Christopher J.","New York : Skyhorse Pub., 2011"
Captivity : 118 days in Iraq and the struggle for a world without war /,"Loney, James.","Toronto : Vintage Canada,  2012, 2011"
Behind the blue-star banner : a memoir from the home front /,"Cuthrell, Michelle S.","Beaverton OR : Good Catch Pub., 2008"
"No turning back : one man's inspiring true story of courage, determination, and hope /","Anderson, Bryan, 1981-; Mack, David,","New York, NY : Berkley Pub Group,  2011, 2012"
Undoing Saddam : from occupation to sovereignty in Northern Iraq /,"Bowen, Wayne H., 1968-","Washington, D.C. : Potomac Books, 2007"
A doctor looks at war : my year in Iraq /,"Hodges, Michael C.","Mustang, OK : Tate Pub., 2006"
"Between blood & bombs : a journal of war, Iraq 2003 /","Habib, Shahanaaz.","Petaling Jaya : The Star, 2004"
A hundred and one days /,"Seierstad, sne, 1970-","New York : BasicBooks ; London : Perseus Running [distributor], 2005"
Shooter : the autobiography of the top-ranked Marine sniper /,"Coughlin, Jack.; Kuhlman, Casey.; Davis, Don,","New York : St. Martin's Press,  2006, 2005"
The Iraq war and occupation : a struggle for democracy /,"Aleckson, Paul.","Weston, Wis. : D.C. Everest Area Schools, 2010"
"Iraqi chronicles, emails from the front : a National Guardsman's perspective /","Kellogg, Rob, soldier.","Denver, Colo : Outskirts Press, 2006"
Thieves of Baghdad : one marine's passion to recover the world's greatest stolen treasures /,"Bogdanos, Matthew.; Patrick, William,","New York, NY : Bloomsbury, 2006"
Viper pilot : the autobiography of one of America's most decorated F-16 combat pilots /,"Hampton, Dan.","New York, NY : William Morrow, 2012"
"Warlord : no better friend, no worse enemy.","Pantano, Ilario.","New York : Simon & Schuster, 2007"
A journal for Jordan a story of love and honor /,"Canedy, Dana.; King, Charles Monroe,","Detroit ; Gale ; Waterville, Me. : Thorndike Press, 2008"
"So this is war : a 3rd U.S. Cavalry intelligence officer's memoirs of the triumphs, sorrows, laughter, and tears during a year in Iraq /","Olson, Craig T.","Bloomington, IN : AuthorHouse, 2007"
US Navy Hornet units of Operation Iraqi Freedom /,"Holmes, Tony.; Davey, Chris,","Oxford : Osprey, ., 2005"
Wheels on fire : my year of driving (and surviving ) in Iraq /,"Zaremba, Michelle, 1976-; Sima, Christine,","Ashland, Or. : Hellgate Press, 2008"
Service : a Navy SEAL at war /,"Luttrell, Marcus.; Hornfischer, James D.","New York, NY : Back Bay Books,  2013, 2012"
A war against truth : behind the lines in the invasion of Iraq /,"Roberts, Paul William.","South Yarra, Vic. : Hardie Grant, 2004"
The prince of the marshes : and other occupational hazards of a year in Iraq /,"Stewart, Rory.","Orlando : Harcourt, 2007"
My men are my heroes : the Brad Kasal story /,"Kasal, Brad, 1966-; Helms, Nathaniel R.","Annapolis, MD : Naval Institute Press, 2012"
Hammer from above : Marine air combat over Iraq /,"Stout, Jay A., 1959-","New York : Presidio Press : Ballantine Books,  2007, 2005"
Road from Ar Ramadi : the private rebellion of Staff Sergeant Meja /,"Meja, Camilo.","New York, NY : New Press, 2007"
Moment of truth in Iraq : how a new 'greatest generation' of American soldiers is turning defeat and disaster into victory and hope /,"Yon, Michael.","Minneapolis, Minn. : Richard Vigilante Books, 2008"
"American sniper : the autobiography of SEAL Chris Kyle, (USN 1999-2009), the most lethal sniper in U.S. military history /","Kyle, Chris, 1974-2013.; McEwen, Scott.; DeFelice, Jim,","New York : HarperCollins,  2012, 2013"
Welcome home : true stories of American heroes Vietnam to Iraq /,"Portela, Stewart.; Walton, Sam., and others","[Bloomington, Ind.] : Jones Harvest Pub., 2008"
Thieves of Baghdad : one marine's passion recover the world's greatest stolen treasures /,"Bogdanos, Matthew.; Patrick, William,","New York, NY : Bloomsbury Pub. : Distributed to the trade by Holtzbrinck Publishers,  2006, 2005"
"Bristol's Bastards : in Iraq with the 2nd Battalion, 136th Infantry of Minnesota's National Guard /","Maurstad, Nicholas P., 1985-; Holmstrom, Darwin.","Grand Rapids, Mich. : Zenith ; Enfield : Publishers Group UK [distributor], 2008"
"From Baghdad, with love : the story of a dog called Lava /","Kopelman, Jay.; Roth, Melinda.","Sydney : Pan Macmillan Australia, 2007"
Faith of our sons : a father's wartime diary /,"Schaeffer, Frank.","New York : Carroll & Graf, 2005"
Heavy metal : a tank company's battle to Baghdad /,"Conroy, Jason, 1972-; Martz, Ron,","Dulles, Va. : Potomac ; Poole : Chris Lloyd [distributor],  2006, 2005"
Baghdad FTU : the true story of a contractor on the battlefield /,"Matheny, A. G.","Omaha, Neb. : Concierge Pub., 2009"
"Between blood & bombs : a journal of war, Iraq 2003 /","Habib, Shahanaaz.","Petaling Jaya : The Star, 2004"
Victory in Iraq : how America won /,"Hunter, Duncan L.","[United States : s.n.],  2011, 2010"
"Edgar Hernandez, POW : an American hero /","Martnez, Jos.; Rellahan, Megan.","Los Angeles, Calif. : Ocean Breeze Books, 2008"
British generals in Blair's wars /,"Bailey, Jonathan.; Iron, Richard.","Farnham : Ashgate, 2012"
A table in the presence /,"Cash, Carey H.","Nashville, Tenn. : Thomas Nelson, 2004"
A journal for Jordan /,"Canedy, Dana.; King, Charles Monroe,","New York, NY : Crown Publishers, 2008"
"In their own words : the 498th Medical Company (Air Ambulance) in Iraq, 2003 /","Ginn, Richard V. N.,; Ferencz, Annita.","Falls Church, Va. : Office of Medical History, Office of The Surgeon General, U.S. Army, Headquarters, U.S. Army Medical Command, 2008"
Hunters : U.S. snipers in the War on Terror /,"Afong, Milo S.","New York : Berkley Caliber,  2011, 2010"
A patriot's calling : living life between fear and faith /,"Rooney, Dan.","[Tulsa, OK] : Yorkshire Publishing, 2012"
McCoy's Marines : darkside to Baghdad /,"Koopman, John.","Grand Rapids, Mich. : Zenith, 2005"
Sisters in arms : a father remembers /,"Witmer, John.","New Berlin, WI : Library Lane Pub., 2010"
Sutras of Abu Ghraib : notes from a conscientious objector in Iraq /,"Delgado, Aidan.","Boston, MA : Beacon Press, 2007"
Heart for the fight : a marine captain's journey from assault platoon leader to mixed martial arts cagefighting champion /,"Stann, Brian, 1980-; Bruning, John R.","Grand Rapids, Mich. : Zenith ; London : Aurum [distributor], 2010"
Iraq full circle : from shock and awe to the last patrol in Baghdad and beyond /,"Wright, Darron L.; Walling, Michael G.","Oxford : Osprey, 2012"
The snake eaters : counterinsurgency advisors in combat /,"West, Owen, 1969-","New York : Simon & Schuster Paperbacks, 2013"
Will they ever trust us again? : letters from the warzone to Michael Moore /,"Moore, Michael, 1954 April 23-","London : Allen Lane, 2004"
"Every other four : the journal of Cpl. Matthew D. Wojtecki, Weapons Company 3rd Battalion 25th Marines, Mobile Assault Team Eight /","Wojtecki, Matthew D.","Bloomington, IN : AuthorHouse, 2006"
"Zero six bravo : 60 special forces, 100,000 enemy, the explosive true story /","Lewis, Damien.","London : Quercus, 2013"
My last war : a Vietnam veteran's tour in Iraq /,"Grist, Charles M.","New York : iUniverse, 2009"
Pathfinder : a special forces mission behind enemy lines.,"Blakeley, David.","London : Orion Pub. Co, 2012"
"Living in the shadow of the Iraq conflict : our story, from a military contractor's wife /","Johnson, Linda J.","Mustang, OK : Tate Pub. & Enterprises, 2009"
Victory denied : everything you know about Iraq is wrong! /,"Aeschliman, Roger T.","Bloomigton, Ind. ; Central Milton Keynes : AuthorHouse, 2007"
"Among warriors in Iraq : true grit, special ops, and lock-and-load raiding in Mosul and Fallujah /","Tucker, Mike","New York : Lyons ; Garsington : Windsor [distributor], 2005"
From Baghdad with love /,"Kopelman, Jay.; Roth, Melinda.","New York : Lyons ; Northam : Roundhouse [distributor], 2007"
Nightcap at dawn : soldiers' counterinsurgency in Iraq /,"Walker, J. B.","[North Carolina : Lulu], 2010"
From Desert Storm to Iraqi Freedom : one soldier's story /,"Nason, Erick W.","Bloomington, IN : AuthorHouse, 2006"
American Sniper : the autobiography of the most lethal sniper in U.S. military history /,"Kyle, Chris, 1974-; McEwen, Scott.; DeFelice, Jim,","[New York] : William Morrow, 2012"
Love me when I'm gone /,"Lewis, Robert Patrick.","[U.S.?] : Trojan Warrior Books, 2012"
The deserter's tale : why I walked away from the war in Iraq /,"Key, Joshua, 1978-; Hill, Lawrence.","Melbourne : Text Pub.,  2008, 2007"
Service : a Navy SEAL at war /,"Luttrell, Marcus.; Hornfischer, James D.","New York, N.Y. [etc.] : Little, Brown, 2012"
Kill or capture : how a special operations task force took down a notorious al Qaeda terrorist /,"Alexander, Matthew, 1970-","New York : St. Martin's Griffin, 2012"
Chronique d'une agression annonce : le vcu de la guerre en Irak par un arabe vivant  des milliers de kilomtres de Baghdad /,"Lazghab, Mohamed.","Tunis : Atlas ditions, 2004"
Adjust fire : transforming to win in Iraq /,"Baumann, Michael A.","Roseville, MN : Birch Grove Pub., 2008"
Human shield in Iraq /,"Russell, Ruth Elizabeth, 1946-","Henley Beach, S. Aust. : Seaview Press, 2005"
In the gray area : a Marine advisor team at war /,"Folsom, Seth W. B., 1972-","Annapolis, MD : Naval Institute Press, 2010"
In conflict : a docudrama /,"Wager, Douglas C.","New York, NY (325 W. 38th St., Suite 305, New York, 10018) : Playscripts, Inc., 2008"
"Blood, sweat and steel : frontline accounts from the Gulf, Afghanistan and Iraq /","Darman, Peter.","London : New Holland, 2010"
Battle for Baqubah : killing our way out /,"Colella, Robert S.","Bloomington, IN : iUniverse, Inc., 2012"
"PTSD : my story, please listen! : post traumatic stress disorder /","Butler, Curtis.","Bloomington, Ind, : Authorhouse, 2010"
"Generation kill : Devil Dogs, Iceman, Captain America, and the new face of American war /","Wright, Evan.","New York : Berkley Caliber, 2008"
In the wake of the surge /,"Totten, Michael J.","[U.S.] : Belmont Estate Books, 2011"
Homefires : war through the eyes of a military wife /,"Hines, Sherry.","[U.S.] : S. Hines, 2003"
"From Baghdad, with love : a marine, the war, and a dog named Lava /","Kopelman, Jay.; Roth, Melinda.","London : Bantam, 2007"
Roadside bombs and democracy : an American police officer in Iraq /,"Little, William.","Mustang, OK : Tate Pub., 2009"
A sense of honor : remembrances of WWII veterans /,"Perrier, Ronald G. 1940-","Minneapolis, MN : Archie Publications, 2005"
Modern day hero : (this book is written by a non Special Forces soldier) /,"Pettit, Nick.","Cambridge : Pegasus, 2007"
Iraq : providing hope /,"Holmes, Eric.","Allen, Tex. : Timberwolf Press, 2004"
Axis of deceit : the extraordinary story of an Australian whistleblower /,"Wilkie, Andrew.","Collingwood, Vic. : Black Inc., 2010"
"Heart of a hawk, eye of the eagle : Operation Iraqi Freedom seen through the eyes of a father and mother; one family's life, sacrifice & journey toward healing /","Tainsh, Deborah, H.","Bloomington, IN : AuthorHouse, 2005"
"Strategic reflections : Operation Iraqi Freedom, July 2004-February 2007 /","Casey, George W.","Washington, D.C. : National Defense University Press, 2012"
McCoy's Marines : darkside to Baghdad /,"Koopman, John.","Grand Rapids, Mich. : Zenith, 2005"
Highway to hell /,"Geddes, John.","London : Arrow, 2007"
Generation kill : living dangerously on the road to Baghdad with the ultraviolent marines of Bravo Company /,"Wright, Evan.","London : Corgi Books,  2009, 2004"
American sniper : the autobiography of the most lethal sniper in U.S. military history /,"Kyle, Chris.; McEwen, Scott.; DeFelice, Jim,","New York : Harper, 2013"
"Thanks from Iraq : should we be there? : thoughts, experiences, and letters of thanks while deployed /","Faucette, Kelly J.","Mustang, Okla. : Tate Pub. & Enterprises, 2008"
"The longest war : stories from the battlefields and homefront of the Iraq and Afghanistan wars, as told by those who lived through it /","Holmes, John F.","New York : World Audience Publishers, 2012"
Skin in the game : journey of a mother and her Marine son /,"Logue, Peggy.","Victoria, BC : Trafford Pub., 2010"
"Nubs : the story of a mutt, a Marine & a miracle /","Dennis, Brian, 1971-; Larson, Kirby.; Nethery, Mary.","New York : Little, Brown Books for Young Readers, 2009"
My last war : a Vietnam veteran's tour in Iraq /,"Grist, Charles M.","New York : iUniverse, 2009"
E-mails from Baghdad : a photographic journal of Baghdad during Operation Iraqi Freedom II /,"Tate, Timothy A.","[Philadelphia, PA?] : Xlibris, 2007"
The prince of the marshes : and other occupational hazards of a year in Iraq /,"Stewart, Rory.","Toronto : Penguin Canada, 2007"
Bullseye : journal of a Black Hawk pilot /,"Deeter, Robert, 1961-","Bloomington, IN. : AuthorHouse, 2009"
America's soldiers : teens' tales of tribute /,"Geddie, Lynn Matison.; Geddie, Reid.","Bloomington, IN : AuthorHouse, 2010"
"Kiwi under fire : Bosnia, Afghanistan, Iraq /","Brandon, Gary.","Christchurch, N.Z. : Willson Scott Publishing Ltd., 2007"
Essay /,"Albrecht, Jesse.; Borchardt, Brian.","Stevens Point, WI : Seven Hills Press, 2009"
HOGs in the shadows : Marine snipers in action /,"Afong, Milo S.","New York : Berkley Caliber,  2012, 2007"
Called to serve /,"Ryktarsyk, Christine, author.","Bloomington, IN : Authorhouse, 2010"
Ghosts of war : the true story of a 19-year-old GI /,"Smithson, Ryan.","New York, NY : HarperTeen, 2009"
"From Baghdad, with love : a Marine, the war, and a dog named Lava /","Kopelman, Jay.; Roth, Melinda.","Guilford, Conn. : Lyons Press,  2008, 2006"
"From Baghdad, with love : a Marine, the war, and a dog named Lava","Kopelman, Jay.; Roth, Melinda.","Guilford, CT : Lyons Press, 2006"
"Angels in Sadr City : the final battle for Baghdad, Iraq /","Farina, Anthony S.","New York : IUniverse, 2009"
Iraq and back /,"Woodhall, Philip.","Victoria, B.C. : Trafford, 2005"
Will they never trust us again? Letters from the war zone.,"Moore, Michael.","Camberwell, Vic. : Penguin, 2004"
"Under fire : untold stories from the front line of the Iraq War /  Publication:  Upper Saddle River, NJ : Prentice Hall PTR, 2003   Document:  English :  Book      Libraries Worldwide : 7   More Like This:  Advanced options ...   See more details for locating this item","Under fire : untold stories from the front line of the Iraq War /  Publication:  Upper Saddle River, NJ : Prentice Hall PTR, 2003   Document:  English :  Book      Libraries Worldwide : 7   More Like This:  Advanced options ...   See more details for locating this item","Upper Saddle River, NJ : Prentice Hall PTR, 2003"
My name is Specialist Marcus C. Hart : part 1 of 3 /,"Hart, Marcus.","[United States] : Xlibris Corp., 2007"
Viper pilot : a memoir of air combat /,"Hampton, Dan, author.","New York : William Morrow, 2013"
Barefoot soldier /,"Beharry, Johnson, 1980-; Cook, Nick.; Lynch, Damien.","Rearsby : Clipper Large Print, 2007"
Dreams of hope : a transition team's adventures in the Iraq War /,"Grossman, Greg.","Bloomington, IN : AuthorHouse, 2010"
Shooter : the autobiography of the top-ranked Marine sniper /,"Coughlin, Jack, 1966-; Davis, Don,; Kuhlman, Casey.","New York : St. Martin's Press,  2006, 2005"
"Ethics, norms and the narratives of war : creating and encountering the enemy other /","Creed, Pamela.","London : Routledge, 2013"
A firefighters [sic] story : the real story of the Mosul bombing /,"Bucci, Richard.","Bloomington, IN : AuthorHouse, 2008"
Of those so close beside me /,"Skowera, Dianna.","New York : World Audience, Inc., 2010"
Coppola : a pediatric surgeon in Iraq /,"Coppola, Chris P.","Chicago, IL : NTI Upstream, 2009"
An eagle's eye view of Victory Camp /,"Nelson, Jason.","Webb, Ala. : LaVa Publications, 2004"
"Once a Marine : an Iraq War tank commander's inspirational memoir of combat, courage, and recovery /","Popaditch, Nick.; Steere, Michael.","New York and California : Savas Beatie,  2013, 2008"
Thieves of Baghdad : one marine's passion to recover the world's greatest stolen treasures /,"Bogdanos, Matthew.; Patrick, William,","New York, NY : Bloomsbury, 2006"
Northern disclosure /,"Nunn, Toby James.","Bloomington, IN : AuthorHouse, 2007"
How America lost Iraq /,"Glantz, Aaron.","New York : Jeremy P. Tarcher/Penguin, 2005"
Iraq in my eye : memoirs of a Navy SEAL /,"Bravedy, Chuck.","Baltimore : PublishAmerica, 2007"
"Sunset tales from the new Iraq : share the stories of four lives, changed forever in Iraq /","Kentawy, Al.","New York, USA : Akom Publishing House, 2007"
A random soldier : the words he left behind /,"Clifton, Richard, 1985-2005.; Clifton, Terri.","Milford, DE : Eastwind Press, 2007"
Essay /,"Albrecht, Jesse.","Stevens Point, WI : Brian Borchardt Seven Hills Press, 2012"
Hunting Muqtada /,"North, Harold M.","New York : IUniverse, Inc., 2009"
Roadside bombs and democracy : an American police officer in Iraq /,"Little, William.","Mustang, OK : Tate Pub., 2009"
Fire in the night : a collection of creative essays from an Iraq War vet /,"Kelley, Lee.","[Scotts Valley, Calif. : CreateSpace], 2008"
Will they ever trust us again? : letters from the war zone /,"Moore, Michael, 1954 April 23-","London : Penguin,  2005, 2004"
The new winter soldiers : veterans of Iraq and Afghanistan speak out /,"Glantz, Aaron.","Chicago, Ill. : Haymarket ; London : Turnaround [distributor], 2008"
Heroes among us : firsthand accounts of combat from America's most decorated warriors in Iraq and Afghanistan /,"Larson, Chuck.","New York : NAL Caliber,  2009, 2008"
Hearts and mines : a story of psychological warfare in Iraq /,"Snyder, Russell","Havertown, Pa ; Newbury : Casemate, 2012"
Stateline area heroes : honoring veterans from all conflicts /,"Mohring, Marilyn.; Bates, Judy.","Rockton, Ill. : Rockford Township Historical Society, 2009"
Waiting for an ordinary day : the unraveling of life in Iraq,"Fassihi, Farnaz",New York PublicAffairs 2008
Waiting for an ordinary day : the unraveling of life in Iraq /,"Fassihi, Farnaz.","New York : PublicAffairs, 2008"
Iraq journal 2003 /,"Claiborne, Shane, 1975-","Indianapolis : Doulos Christou Press,  2006, 2003"
"They gave blood, sweat and tears : true stories of American veterans from World War II to Operation Iraqi Freedom /","Hall, Bill, 1948-","Baltimore : PublishAmerica, 2011"
Eyewitness to war : the US Army in Operation AL FAJR : an oral history ; volume 2 /,"Gott, Kendall D.; McCool, John,","Fort Leavenworth, Kan. : Combat Studies Institute Press ; Washington, DC : For sale by the Supt. of Docs., U.S. G.P.O., 2006"
Ghosts of war : my tour of duty /,"Smithson, Ryan.","New York : HarperTeen, 2009"
"Operation homecoming : Iraq, Afghanistan, and the Home Front, in the words of U.S. troops and their families /","Carroll, Andrew.","New York : Random House, 2006"
The long walk a story of war and the life that follows /,"Castner, Brian.","Thorndike, Me. : Center Point Pub., 2012"
The last true story I'll ever tell : a soldier's stories of the War in Iraq /,"Crawford, John.","New York : Riverhead Books, 2005"
Where is God amidst the bombs? : a priest's reflections from the combat zone /,"Goldsborough, C. Neal.","Cincinnati : Forward Movement, 2008"
The Fighting 69th : one remarkable National Guard Unit's journey from Ground Zero to Baghdad /,"Flynn, Sean Michael.","Detroit : Thorndike Press/Gale Cengage Learning,  2008, 2007"
My life in the sandbox : a compilation of letters home written during Operation Iraqi Freedom /,"Chambers, B. G.","New York : IUniverse, Inc., 2005"
"Death of Iraq : stories of life under American occupation, 2003-2011 /","Enders, David, 1980-; Majeed, Alaa.","Ann Arbor : University of Michigan Press, 2013"
Remember me /,"Gray, Robert","[Philadelphia, Pa.] : Xlibris, 2005"
Shooter : the autobiography of the top-ranked Marine sniper /,"Coughlin, Jack, 1966-; Kuhlman, Casey.; Davis, Don,","New York : St. Martin's Press, 2005"
Surviving Iraq : soldiers' stories /,"Tripp, Elise Forbes.","Northampton, Mass. : Olive Branch Press, 2008"
Inside the fortress : [a soldier's life in the Green Zone] /,"Valley, Steve.","Salt Lake City, UT : Millennial Mind Pub., 2009"
The good soldiers /,"Finkel, David, 1955-","London : Atlantic Books,  2011, 2009"
"Marines dodging death : sixty-two accounts of close calls in World War II, Korea, Vietnam, Lebanon, Iraq, and Afghanistan /","Simonsen, Robert A.","Jefferson, N.C. : McFarland ; London : Eurospan [distributor], 2008"
"Marines dodging death : sixty-two accounts of close calls in World War II, Korea, Vietnam, Lebanon, Iraq, and Afghanistan /","Simonsen, Robert A.","Jefferson, N.C. : McFarland ; London : Eurospan [distributor], 2008"
Duty in the dunes : a soldier's view of the War in Iraq /,"Pope, Christopher, 1983-","[Bloomington, Ind.] : Xlibris Corp., 2009"
"Under fire : untold stories from the front line of the Iraq War /  Publication:  Upper Saddle River, N.J. ; [London] : Pearson Education, 2004   Document:  English :  Book      Libraries Worldwide : 5   More Like This:  Advanced options ...   See more details for locating this item","Under fire : untold stories from the front line of the Iraq War /  Publication:  Upper Saddle River, N.J. ; [London] : Pearson Education, 2004   Document:  English :  Book      Libraries Worldwide : 5   More Like This:  Advanced options ...   See more details for locating this item","Upper Saddle River, N.J. ; [London] : Pearson Education, 2004"
Desert Dragons : the story of the 2-3-7 MiTT /,"Gorder, H. H.","Baltimore : PublishAmerica, 2011"
Welcome to the suck : narrating the American soldier's experience in Iraq /,"Peebles, Stacey.","Ithaca, NY : Cornell Univ. Press, 2011"
Traffic light : an on-site account of the 2003 Iraq War as seen through the journal of Neville Watson.,"Watson, Neville, 1929-","Perth, W.A. : N. Watson, 2003"
Familyprint : one family's unique reflection during war /,"Stoner, Tiffany Porter.; Stoner, Timothy DeWitt.","Indianapolis, IN : IBJ Book Publishing, 2009"
Purple hearts : back from Iraq /,"Berman, Nina.","London : Trolley, 2004"
A flowershop in Baghdad /,"Banzet, Michael.","Charleston, SC : [CreateSpace], 2012"
Rules of engagement : a life in conflict /,"Collins, Tim, 1960-","London : Headline Book Pub.,  2006, 2005"
War heroes : voices from Iraq  /,"Zullo, Allan.","New York : Scholastic, 2009"
Oil on landscape = Huile sur paysage /,"Brownfield, Christopher J.","[S.l.] : Christopher Brownfield, 2007"
Ijiti : reflections of a soldier /,"Ijiti, Femi M.; Ugo, Millicent N.","[Bloomington, IN] : Trafford, 2011"
"Oh, by the way /","Blu, Bunny.","Baltimore, Md. : Publish America, 2008"
Iraq : Providing Hope.,"Holmes, Eric.; With Michael Parkhouse.","Allen, TX : Timberwolf Press, 2004"
"One weekend a month, my ass! /","Berlin, Joseph.","[Philadelphia] : Xlibris Corp., 2009"
Heroes among us : a tradition of service : the West Virginia Veterans' Legacy Project /,"Baber, Bob Henry.; Gum, Jason.","[Glenville, W. Va.] : Glenville State College Press, 2012"
My men are my heroes : the Brad Kasal story /,"Kasal, Brad.","Des Moines, IA : Meredith Books, 2006"
For God & country : one chaplain's perspective of war and the life lessons learned /,"Waite, Brian K.","Keller, TX : Heartspring Media, 2005"
Victory in Iraq : how America won /,"Hunter, Duncan L.","Columbus, MS : Genesis Press, 2010"
