title,author,pub
"Interview of Lt. Gen. Archie J. Old, Jr. /","Old, Archie J., 1906-; Ahmann, Hugh N.; Monday, Mary Ellen.","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1982"
Rand Vietnam interview series GE experiences and expectations during Tet Offensive.    Corp,Rand Corporation.,"Alexandria, Va : Defense and Documentation Center for Scientific and Technical Information, Cameron Station, 1972"
Fragments of war /,"Perkins, Jill.","[Hong Kong] : Chinese Christian Literature Council for Central Committee of the Fellowship of the Least Coin, Asian Church Women's Conference, 1970"
"Letters of 2nd Lt. Richard S. Johnson, Jr., U.S. Marine Corps.","Johnson, Richard S., 1943-1967.","Columbia, S.C. : Printed by R.L. Bryan Co., 1969"
A Vietcong memoir /,"Truong,Nhu Tang.; Chanoff, David.; Doan, Van Toai,","New York : Vintage Books, 1985"
Prior acts of consent : the biography of a Viet Nam veteran /,"Gottlob, Dian Marie.","1985 Dissertation:  Thesis (Ph. D.)--University of Iowa, 1985."
Five women I love : Bob Hope's Vietnam story.,"Hope, Bob.","London : Robert Hale, 1966"
"Aces and aerial victories : the United States Air Force in Southeast Asia, victories, 1965-1973 /","Futrell, Robert Frank.; Eastman, James N., and others","[Maxwell Air Force Base, Ala.] : Air University, Albert F. Simpson Historical Research Center : For sale by the Supt. of Docs., U.S. Govt. Print. Off., 1976"
Prisoners of war in Vietnam /,"Van Dyke, Jon M.","Ithaca, N.Y. : Glad Day Press,  1971, 1970"
"Letters from South Vietnam.  Publication:  Hanoi : Foreign Languages Pub. House, 1964   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Letters from South Vietnam.  Publication:  Hanoi : Foreign Languages Pub. House, 1964   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Foreign Languages Pub. House, 1964"
Doing good /,"Balaban, John, 1943-","[S.l. : s.n., 1977"
"Interview of Major General Leroy W. Svendsen, Jr. /","Svendsen, Leroy W., 1928-; Scheiding, David O.; Davis, Faye.","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1985"
The passing of the night : my seven years as a prisoner of the North Vietnamese /,"Risner, Robinson.","New York : Ballantine Books,  1983, 1973"
Letters from Vietnam.,"Adler, Bill, ed.","New York : Parallax, 1966"
Marine Corps operations in Vietnam : field interviews /,"Frank, Benis M.","[Washington, D.C. : Oral History Unit, History and Museums Division, 1975"
Grandma wore combat boots; a look at the Viet-Nam War,"Brown, Nettie Cardoza.","[El Centro, Calif., El Centro Pub. Co., 1969"
I'm no hero; a POW story.,"Plumb, Joseph Charles.","[Independence, Mo.] : Independence Press, 1973"
"Peace with honor? : an American reports on Vietnam, 1973-1975 /","Herrington, Stuart A., 1941-.","Novato, CA : Presidio Press, 1983"
"American heritage : April/May 1978, vol. 29, no. 3.  Publication:  New York : American Heritage Pub., 1978   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","American heritage : April/May 1978, vol. 29, no. 3.  Publication:  New York : American Heritage Pub., 1978   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","New York : American Heritage Pub., 1978"
"Cpl. Stephen J. Erchenbrecher collection, 1969-1975.","Erchenbrecher, Stephen J., 1951-",1969-1975
Reconnecting time and history in narratives of the Vietnam War /,"Gaspar, Charles Jamieson.","1983 Dissertation:  Thesis (Ph. D.)--University of Connecticut, 1983."
No other road to take,"Nguyen, Thi inh (1920-....). Auteur.","Ithaca, N.Y. : Cornell University, Dept. of Asian Studies, 1976"
The Vietnam terror /,"Chu, Cong.","Wheat Ridge, Co. : Kipling Rally, 1984"
The whole thing was a lie! /,"Duncan, Don, 1930-","[San Francisco? : Noah's Ark?,  1966, ?"
Strange meeting /,"Ramsey, Douglas K.","[Los Angeles, Calif. : Occidental College, 1973"
The whole thing was a lie! /,"Duncan, Don, 1930-","[San Francisco? : Noah's Ark?,  1966, ?"
Strange meeting /,"Ramsey, Douglas K.","[Los Angeles, Calif. : Occidental College, 1973"
GI revolts : the breakdown of the U.S. Army in Vietnam /,"Boyle, Richard.; Boyle, Richard.","San Francisco, Calif. : United Front Press, 1972"
Pawns : a journey into Vietnam.,"Abbate, Steve.",1980
A rumor of war /,"Caputo, Philip.","New York : Ballantine Books,  1978, 1977"
A rumor of war /,"Caputo, Philip.","London : Arrow Books,  1979, 1978"
You can see a lot standing under a flare in the Republic of Vietnam; my year at war.,"Hughes, Larry, 1944-","New York, Morrow,  1969, 1970"
"Senior officers oral history program : Melvin Zais, General, USA Retired.","Zais, Melvin, 1916-1981.; Golden, William L.; Rice, Richard C.","Carlisle Barracks, Pa. : U.S. Army War College, 1977"
Interview of General Jacob E. Smart /,"Smart, Jacob E., 1909-2006.; McCants, Arthur W.; Hasdorff, James Curtis,","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1978"
"Letters from South Vietnam  Publication:  Hanoi : Foreign Languages Pub. House, 1963   Document:  English :  Book   :  Microform         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Letters from South Vietnam  Publication:  Hanoi : Foreign Languages Pub. House, 1963   Document:  English :  Book   :  Microform         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Foreign Languages Pub. House, 1963"
Bloody one /,"Edwards, Roger.","Billings, MT : R.E. Books, 1982"
Hammer and rifle. Tome I.,"Le, Nguyen.","Hanoi : Editorial Board of the Vietnamese Trade Unions, Vietnam Federation of Trade Unions, 1966"
Debrief report /,"Jordan, C. E.","[Vietnam : s.n.], 1968"
Eleven bravo edict /,"Fiasconaro, George P.","[United States : G.P. Fiasconaro], 1977"
Bong sai! /,"Conroy, Michael R.","[S.l. : s.n., 1975"
On the other side of the war /,"Webb, Kate, 1943-2007.","[S.l.?] : United Press International, 1971"
The History of the Vietnam War. /,"Welsh, Douglas.","NY : Exeter Bks., 1981"
[Interview with Larry Wright for the Flint Hills Oral History Project /,"Wright, Larry, 1938-; Sherman, Peggy.",1982
Five years to freedom /,"Rowe, James N.","Boston : Little, 1971"
Air war over Vietnam : [an incisive documentary report by the airmen who flew against the North Vietnamese] /,"Braybrook, Roy.","Canoga Park, Calif. : Challenge Pub., 1984"
--and a hard rain fell : a GI's true story of the war in Vietnam /,"Ketwig, John.","New York : Pocket Books, 1985"
... and a hard rain fell : a GI's true story of the war in Vietnam /,"Ketwig, John.","New York : Macmillan ; London : Collier Macmillan, 1985"
Scars and stripes : the true story of one man's courage in facing death as a Vietnam POW /,"McDaniel, Eugene B.; Johnson, James Leonard,","[S.l. : s.n.,  1975-1991?"
The killing zone : my life in the Vietnam War /,"Downs, Frederick.","Berkley, 1978"
"Journal of a plague year : 12, 20 & 5.","Parrish, John Anthony.","New York : Dutton, 1973"
Vietnamese in southern California /,"Hagerty, Elizabeth Ann.","1980   Dissertation:  Thesis (Ph. D.)--United States International University, 1980."
Reflections of a Colonel of the North Vietnamese Army ...,Tran-van-Dac.,"[Saigon] JUSPAO, Field Development Division 1968"
The two shores of hell /,"Ray, Michle.","London : Murray, 1968"
"The enclave some U.S. military efforts in Ly Tin District, Quang Tin Province 1966-1968","West, Francis J.","Santa Monica, Calif. : Rand Corp., 1969"
They wouldn't let us die. The prisoners of war tell their story.,"Rowan, Stephen A., 1928-","Middle Village, N. Y., J. David  1974, 1973"
"12, 20 & 5 : a doctor's year in Vietnam /","Parrish, John A.","New York : E.P. Dutton, 1972"
Prodigal father : a fighter pilot finds peace in the wake of his destruction /,"Bottomly, Heath.","Glendale, Calif. : G/L Regal Books, 1975"
Everything we had : an oral history of the Vietnam War by thirty-three American soldiers who fought it /,"Santoli, Al,","New York : Ballantine Books, 1981"
A soldier reports.,"Westmoreland, William C. 1914-2005.","Dell, 1976"
A soldier reports /,"Westmoreland, William C. 1914-2005.","Garden City, N.Y. : Doubleday, 1976"
"Vietnam : a photographic essay of the undeclared war in Southeast Asia.  Publication:  [S.l. : Brooklyn Museum, 1972   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Vietnam : a photographic essay of the undeclared war in Southeast Asia.  Publication:  [S.l. : Brooklyn Museum, 1972   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","[S.l. : Brooklyn Museum, 1972"
A soldier reports /,"Westmoreland, William C. 1914-2005.","Garden City, N.Y. : Doubleday, 1976"
"Interview of Major General Malcolm E. Ryan, Jr. /","Ryan, Malcolm E., 1927-; Edwards, Charles R.; Davis, Faye.","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1984"
Two of the missing : a reminiscence of some friends in the war /,"Young, Perry Deane.","New York : Coward, McCann & Geoghegan, 1975"
"Analysis of operational criteria and user requirements of a naval air reporting system.  Publication:  Dunn Loring, Va. : Historical Evaluation and Research Organization, 1974   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Analysis of operational criteria and user requirements of a naval air reporting system.  Publication:  Dunn Loring, Va. : Historical Evaluation and Research Organization, 1974   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Dunn Loring, Va. : Historical Evaluation and Research Organization, 1974"
"Analysis of operational criteria and user requirements of a naval air reporting system.  Publication:  Dunn Loring, Va. : Historical Evaluation and Research Organization, 1974   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Analysis of operational criteria and user requirements of a naval air reporting system.  Publication:  Dunn Loring, Va. : Historical Evaluation and Research Organization, 1974   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Dunn Loring, Va. : Historical Evaluation and Research Organization, 1974"
Interview of Maj. Gen. James H. Watkins /,"Watkins, James H., 1919-; Lovelace, Cary A.; Monday, Mary Ellen.","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1984"
Interview of Lt. Gen. Joseph H. Moore /,"Moore, Joseph H., 1914-; Cleary, Mark C.; Scott, Beth F.","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1984"
"G.I.'s in Vietnam say: ""get the hell out!"" An interview with an American air commando who spent two years in Vietnam and, along with 12 buddies, was court-martialed for refusing to fight the liberation army.  Publication:  [New York, Challenge-Desafio,  1965, ?   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","G.I.'s in Vietnam say: ""get the hell out!"" An interview with an American air commando who spent two years in Vietnam and, along with 12 buddies, was court-martialed for refusing to fight the liberation army.  Publication:  [New York, Challenge-Desafio,  1965, ?   Document:  English :  Book      Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","[New York, Challenge-Desafio,  1965, ?"
Once a warrior king : memories of an officer in Vietnam /,"Donovan, David.","New York : McGraw-Hill, 1985"
The thousand-yard stare a socio-cultural interpretation of Vietnam war narratives /,"Lewis, Lloyd B.","1983, 1982 Dissertation:  Thesis (Ph. D.)--University of Maryland, 1982."
Once a warrior king : memories of a officer in Vietnam /,"Donovan, David.","New York : McGraw-Hill, 1985"
"Oral history interview with General Louis T. Seith, 27-28 October 1980 /","Seith, Louis T.; McCants, Arthur W.,; Monday, Mary Ellen.","[Maxwell Air Force Base, Ala. : United States Air Force Historical Research Agency : Office of Air Force History Headquarters, USAF, 1980"
"12, 20? a doctor's year in Vietnam","Parrish, John A. 1939-","New York, E.P. Dutton, 1972"
Vietnam vignettes /,"Blackwell, Bob.","[Milwaukee : Milwaukee Sentinel,  1965, ?"
The unheard voices /,"Luce, Don.; Sommer, John.","Ithaca, N.Y. : Cornell University Press, 1967"
When hell was in session /,"Denton, Jeremiah A.; Brandt, Ed.","Lake Wylie, S.C. : R.E. Hopper & Associates, 1982"
Strong at the broken places : a personal story /,"Cleland, Max, 1942-","[Marietta, Ga.] : Cherokee Publishing Co., 1980"
Beyond combat /,"Hutchens, James M.","Chicago : Moody Press,  1970, 1968"
Ten Vietnamese.,"Sheehan, Susan.","New York : Knopf, 1967"
Vietnam : what a soldier gives /,"Hartline, David L.","Lyerly, Ga. : Elite Forces Pub., 1984"
"Phantom over Vietnam : fighter pilot, USMC /","Trotti, John, 1936-","New York : Berkley Books,  1985, 1984"
I'm no hero : a POW story as told to Glen DeWerff /,"Plumb, Charlie.; DeWerff, Glen.","Mechanicsburg, PA : Executive Books, 1973"
Ranger's diary : Viet-nam.,"Stewart, Harry C., 1935-","[S.l. : s.n., 1980s"
In love and war : the story of a family's ordeal and sacrifice during the Vietnam years /,"Stockdale, James B.; Stockdale, Sybil.","New York : Bantam, 1984"
In love and war : the story of a family's ordeal and sacrifice during the Vietnam years /,"Stockdale, James B.; Stockdale, Sybil.","New York : Bantam, 1984"
Winter soldier investigation.    Corp,Vietnam Veterans Against the War.,"Boston: Beacon Press., 1972"
Senior officer debriefing report : [R. Wetherill].,"Wetherill, Roderick, 1918-1978.","[APO San Francisco 96215?] : Headquarters, Delta Military Assistance Command, USAAG, IV CTZ, 1970"
The new legions.,"Duncan, Donald.","New York, 1967"
"Senior officer debriefing report, Major General Howard H. Cooksey /","Cooksey, Howard H.","APO San Francisco 96349 : Headquarters, First Regional Assistance Command, 1973"
Senior officer debriefing report : [BG H.R. Parfitt] /,"Parfitt, H. R.","APO San Francisco 96375 : Dept. of the Army, Headquarters, U.S. Army Vietnam, 1969"
The undaunted heroes : a Vietnam diary /,"Vysotsky, Sergei.; Glazunov, Ilia Sergeevich.","Moscow : Progress Pub., 1972"
"Personnel situation in the 1st Battalion, 48th Regiment, 10th Infantry Division, Republic of Vietnam Armed Forces /","Black, Gorham L., III., CPT.",1968
Senior officer debriefing program /,"Richards, Darrie H.","APO 96238 : HQ, United States Army Support Command, Qui Nhon, 1969"
"Interview, ca. 1985.","Allen, Lee, 1938-; Bell, Mark D.",1985
Debriefing report /,"Burdett, Allen M.","APO San Francisco 96384 : Dept. of the Army, Headquarters, 1st Aviation Brigade, 1970"
Interview of Brig. Gen. Cleo M. Bishop /,"Bishop, Cleo M., 1917-; Dick, John N.","[Washington, D.C. : Albert F. Simpson Historical Research Center : Office of Air Force History Headquarters, USAF, 1976"
The man who changed sides,"Nguyn, Van Ph. Auteur.","[Bangkok : South-East Asia Treaty Organization, 1972"
"Operations of the III Corps Ranger Group (ARVN), in a search & destroy mission (Operation Toledo) while OPCON to the 173rd Airborne Brigade, on 14 August-1 September 1966, in Long Khan, Phuoc Tuy Province, Republic of Vietnam /","Thomas, John K.","Fort Benning, GA. : Staff Department, The Infantry School, 1968"
"Senior officer debriefing report, 11th ACR, 7 Dec 69 to 7 June 70 : [Donn A. Starry] /","Starry, Donn A. 1925-2011.","[APO San Francisco? : s.n.], 1970"
"Diary of an infiltrator.  Publication:  Saigon : United States Mission in Vietnam, 1966   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Diary of an infiltrator.  Publication:  Saigon : United States Mission in Vietnam, 1966   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Saigon : United States Mission in Vietnam, 1966"
"Diary of an infiltrator  Publication:  Saigon : United States Mission in Vietnam, 1966   Document:  English :  Book   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Diary of an infiltrator  Publication:  Saigon : United States Mission in Vietnam, 1966   Document:  English :  Book   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Saigon : United States Mission in Vietnam, 1966"
"Health Improvement in Thu Duc, Vietnam /","Isler, Jerry L., CPT.",1968
Senior officer debriefing report : [MG David S. Parker] /,"Parker, David S.","APO San Francisco 96375 : Dept. of the Army, Headquarters, United States Army Vietnam, 1969"
Senior officer debriefing report /,"Cunningham, H. S.","[APO San Francisco 96250 : Dept. of the Army, Headquarters, 173d Airborne Brigade, 1970"
The Vietnam diaries of Lt. Jay R. Greene.,"Greene, Jay R.; Greene, Jay R.",1966-1968
"The Volney F. Warner papers, 1981-1983.","Warner, Volney F.",1981-1983
"British G.I. in Vietnam, illustrated and with maps.","Kemp, Ian.","London : Robert Hale, 1969"
"The John H. Hay papers, 1981.","Hay, John H. 1917-",1981
Our great spring victory : an account of the liberation of South Vietnam /,"Van-Tien-Dung, 1917 - 2002.; Spragens, John,","New York : Monthly Review Press, 1977"
"We the people : a participatory history of American life, 1900-1945 /","Lyon, Arthur.; Ledger, Helen., and others","Fullerton : California State University, Fullerton, Oral History Program, 1978"
"Completion of tour report : [Willard A. Holbrook, III] /","Holbrook, W. A.","APO San Francisco 96205 : Headquarters, Civil Operations and Rural Development Support, Phu Yen Province, II Corps & Military Region 2, MACV Advisory Team 28, 1972"
Senior officer debriefing report /,"Chamberlain, Edwin W.","APO 96215 : Headquarters, Advisory Team 50 (44th Special Tactical Zone), Delta Regional Assistance Command, 1973"
"Interiew, 1985.","Taylor, Hyde.; Patterson, Brad.",1985
Five women I love : Bob Hope's Vietnam story /,"Hope, Bob, 1903-2003.","New York : Avon Books, a division of the Hearst Corporation, 1967"
Debriefing report /,"Lollis, Shelton E.","APO San Francisco 96307 : Dept. of the Army, Headquarters, 1st Logistical Command, Office of the Commanding General, 1967"
"Vietnam war letters of Edwin G. ""Jerry"" Shank, air force captain of Winamac, Indiana, 1963-1964.","Shank, Edwin G.",1963-1964
Debriefing report : [Ellis W. Williamson].,"Williamson, Ellis W.","APO San Francisco 96225 : Headquarters, 25th Infantry Division, 1969"
Composite report of MTT SVN visit with Father Hoa / [by W.A. Lawrence].,"Lawrence, William A.","[FPO San Francisco : Hq., FMFPAC, 1962"
Doublecrossed : the Vietnamese revolution /,"Truong, Nhu Tang.; Tomoda, Seki,","[S.l. : s.n., 1970s"
"Aces and aerial victories : the United States Air Force in Southeast Asia, victories, 1965-1973 /","Futrell, Robert Frank.; Eastman, James N., and others","[Maxwell Air Force Base, Ala.] : Air University, Albert F. Simpson Historical Research Center : for sale by the Supt. of Docs., U.S. Govt. Print. Off., 1976"
Deputy province senior advisor completion of tour report /,"Dukkony, Stephen J.","APO 96215 : Headquarters, Advisory Team 92, Go Cong Province, 1973"
"Oral history of Lt. Jack Rittichier's Vietnam rescue missions, 1968, 1968.","Rittichier, Jack C. 1933-1968.",1968
Jones E. Bolt oral history interview. 1984.,"Bolt, Jones E., 1921-; McCoy, Frederic E.",1984
"Debriefing report : Lieutenant General James W. Sutherland, Jr., Commanding General, XXIV Corps.","Sutherland, James W. 1918-","[APO San Francisco? : s.n., 1971"
"Debriefing report : Lieutenant General James W. Sutherland, Jr., Commanding General, XXIV Corps.","Sutherland, James W. 1918-","[APO San Francisco? : s.n., 1971"
"Interview, 1985.","Johnson, Mike.; Van Orman, Dixie.",1985
Senior officer debriefing report : [C.M. Hall /,"Hall, C. M.","APO San Francisco 96350 : Dept. of the Army, Headquarters, I Field Force Vietnam Artillery, 1970"
Senior officer debriefing report /,"Zais, Melvin, 1916-1981.","APO San Francisco 96349 : Dept. of the Army, Headquarters, XXIV Corps, Office of the Commanding General, 1970"
Senior officer's debriefing report : [MG Melvin Zais].,"Zais, Melvin, 1916-1981.","APO San Francisco 96383 : Headquarters, 101st Airborne Division, Office of the Commanding General, 1969"
Senior officer debriefing report : [H.D. Smith].,"Smith, H. D.","APO San Francisco 96349 : Dept. of the Army, Headquarters, U.S. Army Support Command, Da Nang, 1970"
Journal of a plague year /,"Parrish, John Anthony.","[London] : Deutsch,  1979, 1972"
"Actions taken by the 1st Brigade, 4th Infantry Division to thwart the threat directed toward Duc Co, Republic of Vietnam, 23 August-18 September 1967 /","Quinn, Robert J., CPT.",1968
"In the house of our friends : typescript, 1982? /","Berry, John Stevens, 1938-",1982
"In the house of our friends : typescript, 1982? /","Berry, John Stevens, 1938-",1982
"In the house of our friends : typescript, 1982? /","Berry, John Stevens, 1938-",1982
"Concept of operation, 1st Logistical Command : debriefing report /","Eifler, Charles W.","[Vietnam? : s.n.], 1967"
Dispatches /,"Herr, Michael, 1940-","New York : Avon, 1978"
"Operation of ""A"" troop, 3rd Squadron, 4th Cavalry Regiment, 25th United States Infantry Division, with district forces of Cu Chi, in a cordone and search on 18 May 1967 in Clay-Trom (Phuoc-My) Hamlet Cu Chi District, Hau Nghia Province, Vietnam : By CPT Thomas E. Addison.","Addison, Thomas E., CPT.",1968
"Debrief report - Deputy Senior Advisor, II Corps Tactical Zone (Brigadier General John W. Barnes).","Barnes, John W.","APO San Francisco 96318 : Headquarters, US Army Advisory Group, II Corps Tactical Zone, 1968"
Senior officer debriefing report : [LTG Charles A. Corcoran /,"Corcoran, Charles A. 1914-","APO San Francisco 96350 : Dept. of the Army, Headquarters, I Field Force Vietnam, 1970"
Senior officer debriefing report of B.G. James F. Hamlet.,"Hamlet, James F.","APO San Francisco 96490 : Dept. of the Army, Headquarters, 3d Brigade (Separate), 1st Cavalry Division (Airmobile), 1972"
"Interview, 1985.","Bell, Peter.; Milanzi, Peter.",1985
Deputy Province Senior Advisor completion of tour report /,"Fitzpatrick, William F.","Phong Dinh Province, APO 96215 : Headquarters, CORDS Advisory Team 56, 1973"
Brennan's War : Vietnam 1965-69 /,"Brennan, Matthew, 1946-","Novato, CA : Presidio Press, 1985"
"Interview, 1985.","Bell, Peter.; Milanzi, Peter.",1985
Deputy Province Senior Advisor completion of tour report /,"Fitzpatrick, William F.","Phong Dinh Province, APO 96215 : Headquarters, CORDS Advisory Team 56, 1973"
Brennan's War : Vietnam 1965-69 /,"Brennan, Matthew, 1946-","Novato, CA : Presidio Press, 1985"
"Debriefing report for Brigadier General Henry R. Del Mar, U.S.A. commanding general, United States Army Support Command, Cam Ranh Bay.","Del Mar, Henry R.","[Vietnam? : s.n., 1970"
Senior advisor's debrief report : debrief report /,"Cortez, James J.","APO San Francisco 96349 : Headquarters, First Regional Assistance Command, 1st Armor Brigade Advisory Detachment, 1973"
Debriefings of Vietnam returnees : debrief of MG Ellis W. Williamson.,"Williamson, Ellis W.","[Fort Belvoir, Va.] : United States Army Combat Developments Command, 1970"
"Robert B. Bouder collection, circa 1970-1972.","Bouder, Robert B., 1949-1990.",1970-1972
The last day /,"Pilger, John.","[London, Mirror Group Newspapers Ltd., 1975"
Debrief report /,"Beck, William J.","APO San Francisco 96307 : Dept. of the Army, Headquarters, 4th Psychological Operations Group, 1968"
The last day /,"Pilger, John.","New York : Random House,  1976, 1975"
"Debriefing report, DSA, II CTZ : [BG J.S. Timothy].","Timothy, J. S.","APO San Francisco 96318 : Dept. of the Army, Headquarters, U.S. Army Advisory Group, II Corps tactical Zone, 1969"
"The Stanley G. Larsen papers, 1976.","Larsen, Stanley R. 1915-",1976
End of tour debriefing report : [W.B. Rosson].,"Rosson, William B. 1918-","FPO San Francisco 96602 : United States Marine Corps, Headquarters, III Marine Amphibious Force, Military Assistance Command, Vietnam, 1968"
"AFRIS province senior advisor completion of tour report, LTC John L. Keefe, Jr. /","Keefe, John L., Jr.","APO 96215 : Headquarters, Advisory Team 64 (Chau Doc Province), Delta Regional Assistance Command, 1973"
Province senior advisor completion of tour report : Athol M. Smith /,"Smith, Athol M.","[APO San Francisco 96215] : Headquarters, Advisory Team 84 (Kien Phong Province), Delta Regional Assistance Command, 1973"
"Senior officer debriefing report : LTC Robert W. Lockridge, Jr., province senior advisor, Long An Province, MR-3, RVN, 21 May 1971-20 February 1973.","Lockridge, Robert W.","[Vietnam? : s.n.], 1973"
Interview of Lt. Gen. Walter T. Galligan /,"Galligan, Walter T., 1925-; Hasdorff, James Curtis,","[Washington, D.C. : United States Air Force Historical Research Center : Office of Air Force History Headquarters, USAF, 1983"
Wartime memories /,"Childers, Lloyd F., 1921-; Beaman, Charles L.","Fullerton, Calif. : Oral History Program, California State University, Fullerton, 1976"
"Debriefing report : Major General Delk M. Oden, Chief Army Section, MAAG-Vietnam, 1 June 1963-15 May 1964 ; Commanding General, US Army Support Command, Vietnam, 1 July 1964-1 April 1965 /","Oden, Delk M.","[APO San Francisco?] : US Army, Support Command Vietnam, 1965"
"Debrief report : [DeWitt C. Armstrong, III, Brigadier General, USA] /","Armstrong, DeWitt C.","[Vietnam? : s.n.], 1971"
Winter soldier investigation testimony.  Publication:   1971   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Winter soldier investigation testimony.  Publication:   1971   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,1971
Brothers : black soldiers in the Nam /,"Goff, Stanley.; Sanders, Robert.; Smith, Clark,","New York : Berkley Books,  1985, 1982"
"Final report : [Major General Verne L. Bowers, Deputy Chief of Staff, Personnel and Administration, Headquarters, US Army, Vietnam] /","Bowers, Verne L.","[Vietnam? : s.n.], 1970"
Province advisor's completion of tour report : [John D. Smith].,"Smith, John D.","[APO San Francisco? : s.n., 1972"
Everything we had : an oral history of the Vietnam War /,"Santoli, Al,","[ Taipei : Huang Chia Book Co , 1981"
Daedalus' maze revisited; a study of military acculturation and rules transference.,"Spivey, Bruce Mayo.","Chicago, 1974   Dissertation:  Thesis (M.A. in speech and theatre)--University of Illinois at Chicago Circle."
"Interview and responses to questions, 1985.","Christy, Howard Allen.; Duff, Murray.; Hillam, Ray C.",1985
Senior officer debriefing program : [Gus S. Peters].,"Peters, Gus S.","[APO San Francisco 96227] : Headquarters, U.S. Army Advisory Group, III CTZ, U.S. Military Assistance Command, Vietnam, 1968"
Vietnam veterans project /,"Orr, Charles L.; Lowry, Michael.",1983
The way he lived; the story of Nguyen-van Tri.,"Phan, Thi Quyn.; Tran, Dinh Van.","Colombo [Ceylon] Afro-Asian Writers Bureau, 1965"
"Recollections, Vietnam veterans tell their story : to the Americans who were used in that war, to the Indochinese who fought back, to our brothers who died, to our children in the hope that our real stories will help stop future wars of aggression.  Publication:  [Chicago, Ill. : Vietnam Veterans Against the War, 1979   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Recollections, Vietnam veterans tell their story : to the Americans who were used in that war, to the Indochinese who fought back, to our brothers who died, to our children in the hope that our real stories will help stop future wars of aggression.  Publication:  [Chicago, Ill. : Vietnam Veterans Against the War, 1979   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Chicago, Ill. : Vietnam Veterans Against the War, 1979"
"Debriefing of senior officers, Maj Gen Charles Duke CG, 18th Engineer Brigade, Vietnam, 10 August 67-14 May 68 /","Duke, Charles M.","[Vietnam? : s.n.], 1968"
Debriefing report /,"Bergner, John.","APO San Francisco 96309 : Dept. of the Army, Headquarters, 34th General Support Group (AM & S), 1970"
Vietnam journal /,"Currey, Richard, 1949-","Cambridge, Mass. : Apple-wood Press, 1980"
"Thomas P. Lynch papers, 1982.","Lynch, Thomas P., 1927-",1982
"Senior officers debriefing report : [Lieutenant General A.S. Collins, Jr. /","Collins, A. S., Jr.","APO San Francisco 96350 : Dept. of the Army, Headquarters, I Field Force Vietnam, 1971"
Veterans project /,"Hoffman, James F., 1943-; Voitus, Dale John.",1982
Veterans project /,"Callaway, Larry Wayne, 1940-; Voitus, Dale John.",1982
"""A return to human nature.""  Publication:  [Saigon, 1968   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","""A return to human nature.""  Publication:  [Saigon, 1968   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[Saigon, 1968"
End of tour debriefing report : [Robert R. Williams].,"Williams, Robert R.","APO San Francisco 96384 : Dept. of the Army, Headquarters, 1st Aviation Brigade, 1969"
Veterans project /,"Callaway, Larry Wayne, 1940-; Voitus, Dale John.",1982
